,EUR,GBP,AUD,NZD,USD,CAD,CHF,JPY
2016-12-02,-0.7561872370416554,0.11525634092611983,1.825,,1.11,0.73,-0.811,-0.179
2016-12-05,-0.7332628116584026,0.11453356309822095,1.797,,1.13,0.74,-0.806,-0.189
2016-12-06,-0.7280016893689427,0.13333115440891244,1.807,,1.12,0.72,-0.81,-0.189
2016-12-07,-0.7145498301492923,0.12225079105455493,1.763,,1.1,0.7,-0.801,-0.194
2016-12-08,-0.720715106995522,0.11509911585277154,1.759,,1.12,0.72,-0.787,-0.189
2016-12-09,-0.7790583505233455,0.1391477692740411,1.794,,1.15,0.74,-0.792,-0.189
2016-12-12,-0.7660997047938514,0.14772033042032504,1.822,,1.15,0.76,-0.787,-0.189
2016-12-13,-0.756701277912601,0.1332288981020433,1.805,,1.17,0.77,-0.799,-0.184
2016-12-14,-0.7589732836867444,0.11324552830176948,1.787,,1.27,0.8,-0.811,-0.199
2016-12-15,-0.7798733009101593,0.16665694193810468,1.845,,1.29,0.82,-0.768,-0.199
2016-12-16,-0.8023620972778533,0.14767761784733022,1.833,,1.28,0.82,-0.783,-0.18
2016-12-19,-0.8020961600495555,0.11437170128960496,1.879,,1.24,0.8,-0.784,-0.181
2016-12-20,-0.8021165211760279,0.10719872540957721,1.899,,1.25,0.82,-0.796,-0.186
2016-12-21,-0.7981067804568953,0.08303612207961329,1.905,,1.21,0.83,-0.785,-0.181
2016-12-22,-0.8091624505208079,0.0753942254591489,1.914,,1.22,0.83,-0.772,-0.181
2016-12-23,-0.8132278638262234,0.06424364716416878,1.944,,1.22,0.79,-0.788,
2016-12-26,,,,,,,,-0.178
2016-12-27,-0.8218313382605946,,,,1.28,,-0.797,-0.169
2016-12-28,-0.8315431519420957,0.056640105387351605,1.944,,1.26,0.78,-0.805,-0.174
2016-12-29,-0.8038552902505653,0.047345566428226724,1.89,,1.22,0.76,-0.779,-0.182
2016-12-30,-0.8000982626405939,0.04375582281492022,1.865,,1.2,0.74,-0.793,-0.187
2017-01-02,-0.8181670896921829,,,,,,,
2017-01-03,-0.7987262447253185,0.12868159471503252,1.852,,1.22,0.77,-0.796,
2017-01-04,-0.796285835508109,0.1341778445874277,1.885,,1.24,0.75,-0.824,-0.193
2017-01-05,-0.7652190708344948,0.14211703311558407,1.85,,1.17,0.72,-0.814,-0.203
2017-01-06,-0.7393404161948007,0.18890845185726426,1.813,,1.22,0.76,-0.827,-0.213
2017-01-09,-0.7525120315583012,0.1795092983117469,1.866,,1.21,0.75,-0.835,
2017-01-10,-0.7596324357319775,0.18901935523427552,1.83,,1.19,0.75,-0.829,-0.243
2017-01-11,-0.7419533435486549,0.1763379008830266,1.829,,1.2,0.75,-0.823,-0.248
2017-01-12,-0.7451465108175364,0.1498718267046636,1.798,,1.18,0.77,-0.815,-0.223
2017-01-13,-0.7506443323557175,0.1762363518997237,1.826,,1.21,0.79,-0.818,-0.224
2017-01-16,-0.7565141688465564,0.15244760372674115,1.824,,,0.79,-0.825,-0.224
2017-01-17,-0.7625813638965355,0.15918949115768774,1.833,,1.17,0.78,-0.821,-0.23
2017-01-18,-0.737065805358665,0.17913695353411366,1.832,,1.23,0.76,-0.823,-0.235
2017-01-19,-0.7333933734327163,0.20810452412616748,1.86,,1.25,0.79,-0.785,-0.23
2017-01-20,-0.7097726064369283,0.21509381874517167,1.865,,1.2,0.77,-0.802,-0.235
2017-01-23,-0.6855649827730188,0.18376525604641827,1.85,,1.16,0.75,-0.806,-0.241
2017-01-24,-0.685996877326958,0.17874295190348696,1.809,,1.21,0.78,-0.806,-0.246
2017-01-25,-0.6653688800020543,0.19601932738347316,1.81,,1.23,0.82,-0.82,-0.216
2017-01-26,-0.6712029991276816,0.2214953375507547,,,1.21,0.81,-0.808,-0.201
2017-01-27,-0.672522497480518,0.19527519075659408,1.812,,1.22,0.8,-0.817,-0.2
2017-01-30,-0.677531441817492,0.18569815841422938,1.79,,1.22,0.79,-0.831,-0.209
2017-01-31,-0.6920974197856666,0.17421699018612982,1.761,,1.19,0.77,-0.835,-0.209
2017-02-01,-0.7146369609704131,0.1966817410873833,1.787,,1.22,0.77,-0.803,-0.227
2017-02-02,-0.7505927552112399,0.15102185126907955,1.803,,1.21,0.77,-0.797,-0.226
2017-02-03,-0.7588422284229477,0.13378274950212363,1.827,,1.21,0.77,-0.811,-0.231
2017-02-06,-0.7777718685984447,0.11759478333808521,1.811,,1.16,0.74,-0.731,-0.221
2017-02-07,-0.7822619182723862,0.10902066860865023,1.789,,1.16,0.74,-0.849,-0.221
2017-02-08,-0.8131281606106309,0.11208671938474285,1.784,,1.15,0.72,-0.84,-0.21
2017-02-09,-0.8053079347424195,0.11866601688397736,1.76,,1.2,0.75,-0.832,-0.209
2017-02-10,-0.7931039360966139,0.13276013611680978,1.8,,1.2,0.77,-0.831,-0.214
2017-02-13,-0.8020430442656616,0.14324213240913392,1.786,,1.2,0.78,-0.857,-0.214
2017-02-14,-0.8041668456169067,0.14058849096911122,1.805,,1.25,0.8,-0.835,-0.224
2017-02-15,-0.7959800892380877,0.12869599326181094,1.838,,1.27,0.81,-0.84,-0.234
2017-02-16,-0.7884900718255752,0.09429556284506947,1.828,,1.22,0.79,-0.841,-0.239
2017-02-17,-0.816393799380029,0.08036334699099043,1.83,,1.21,0.77,-0.84,-0.244
2017-02-20,-0.8400944040936063,0.08936313720280517,1.813,,,,-0.851,-0.239
2017-02-21,-0.8469779787736988,0.10507012525075553,1.825,,1.22,0.78,-0.846,-0.24
2017-02-22,-0.8960195704154796,0.07923525367658928,1.842,,1.22,0.78,-0.844,-0.26
2017-02-23,-0.8982817730464179,0.06892170728045993,1.807,,1.18,0.76,-0.861,-0.26
2017-02-24,-0.930352620503653,0.05832081088687578,1.778,,1.12,0.75,-0.863,-0.265
2017-02-27,-0.9177140263756982,0.049310889305674836,1.784,,1.2,0.76,-0.873,-0.264
2017-02-28,-0.8952173566631316,0.04603418641325677,1.791,,1.22,0.74,-0.874,-0.262
2017-03-01,-0.858238491163811,0.06973344320269183,1.825,,1.29,0.76,-0.863,-0.259
2017-03-02,-0.8591896552341876,0.07277204261270734,1.804,,1.32,0.78,-0.851,-0.276
2017-03-03,-0.8345048895204883,0.05433508325026741,1.808,,1.32,0.76,-0.861,-0.291
2017-03-06,-0.8342528240896661,0.0629742915501905,1.82,,1.31,0.76,-0.843,-0.295
2017-03-07,-0.8760784543091953,0.05078012073168338,1.841,,1.32,0.79,-0.828,-0.295
2017-03-08,-0.8562834172676519,0.05834777894217682,1.868,,1.36,0.82,-0.83,-0.29
2017-03-09,-0.8525922698015567,0.06456193459734397,1.89,,1.37,0.82,-0.832,-0.269
2017-03-10,-0.8460082687163366,0.06881342412401013,1.915,,1.36,0.84,-0.804,-0.264
2017-03-13,-0.8183605500553632,0.061541268711779125,1.891,,1.4,0.87,-0.799,-0.259
2017-03-14,-0.8067374517648407,0.0415278686815647,1.875,,1.4,0.85,-0.795,-0.259
2017-03-15,-0.8214102776950005,0.010269404065333354,1.879,,1.33,0.8,-0.809,-0.254
2017-03-16,-0.7950855603332143,0.041590289902978486,1.813,,1.35,0.82,-0.793,-0.264
2017-03-17,-0.7881153749701673,0.038715056419853865,1.821,,1.33,0.8,-0.777,-0.265
2017-03-20,-0.7709211107769978,0.04515741058202268,1.794,,1.3,0.79,-0.791,
2017-03-21,-0.735123021518203,0.10645098994944371,1.789,,1.27,0.79,-0.767,-0.263
2017-03-22,-0.771164167529363,0.07991469582337765,1.782,,1.27,0.77,-0.776,-0.268
2017-03-23,-0.7583462619413535,0.12377623038343875,1.767,,1.26,0.76,-0.767,-0.273
2017-03-24,-0.7370195780931019,0.13921726335780954,1.755,,1.26,0.74,-0.758,-0.264
2017-03-27,-0.7149242528069428,0.1468696460427777,1.74,,1.27,0.73,-0.773,-0.265
2017-03-28,-0.7179055957654068,0.14610829506376652,1.737,,1.3,0.74,-0.781,-0.26
2017-03-29,-0.7612406832210281,0.11614092914159704,1.756,,1.26,0.72,-0.78,-0.25
2017-03-30,-0.7436793606031067,0.07937577796882983,1.749,,1.28,0.74,-0.776,-0.215
2017-03-31,-0.7283535794793483,0.08716529927411314,1.757,,1.27,0.75,-0.773,-0.204
2017-04-03,-0.7873725092199209,0.07760390390185205,1.741,,1.24,0.73,-0.8,-0.175
2017-04-04,-0.8082878916815699,0.09376556674788888,1.716,,1.25,0.74,-0.787,-0.188
2017-04-05,-0.8052422419393412,0.09688413361981484,1.705,,1.24,0.72,-0.798,-0.201
2017-04-06,-0.7964778087425497,0.10156138318114862,1.686,,1.24,0.72,-0.795,-0.211
2017-04-07,-0.8155957220479637,0.08518330024968854,1.656,,1.29,0.76,-0.789,-0.219
2017-04-10,-0.8326779504899378,0.07119467588948834,1.658,,1.29,0.76,-0.814,-0.219
2017-04-11,-0.8434475701797961,0.055093158418324656,1.657,,1.24,0.73,-0.825,-0.224
2017-04-12,-0.8420067405528631,0.06085279855855521,1.644,,1.24,0.73,-0.811,-0.229
2017-04-13,-0.8572238046867451,0.06780502040117217,1.636,,1.21,0.73,-0.815,-0.224
2017-04-14,,,,,,,,-0.224
2017-04-17,,,,,1.21,0.73,,-0.22
2017-04-18,-0.8461778135959754,0.06876649372947918,1.635,,1.18,0.69,-0.836,-0.215
2017-04-19,-0.8057916346824627,0.08909960539701986,1.625,,1.19,0.7,-0.832,-0.221
2017-04-20,-0.7858766049869113,0.07796192040531283,1.651,,1.21,0.74,-0.823,-0.221
2017-04-21,-0.7857265720098505,0.04828906558901562,1.663,,1.2,0.71,-0.829,-0.222
2017-04-24,-0.6992764493428401,0.051607226692715696,1.671,,1.25,0.74,-0.805,-0.212
2017-04-25,-0.7018313864199337,0.061881530009225055,,,1.29,0.76,-0.796,-0.208
2017-04-26,-0.7062749360115932,0.05132574806491949,1.703,,1.28,0.74,-0.776,-0.203
2017-04-27,-0.7268340139093548,0.030610639231211545,1.689,,1.25,0.73,-0.787,-0.193
2017-04-28,-0.7320803590402449,0.03505185299787228,1.666,,1.28,0.72,-0.772,-0.207
2017-05-01,,,1.673,,1.28,0.72,,-0.207
2017-05-02,-0.7383887936898423,0.04548756449235662,1.685,,1.27,0.67,-0.786,-0.202
2017-05-03,-0.7323488098328292,0.042938889371642724,1.681,,1.3,0.7,-0.774,
2017-05-04,-0.7207511610100701,0.06926017966145927,1.73,,1.32,0.68,-0.778,
2017-05-05,-0.6977623405115079,0.09855371625398639,1.726,,1.32,0.68,-0.769,
2017-05-08,-0.68914782305741,0.10905958026361656,1.741,,1.33,0.7,-0.768,-0.198
2017-05-09,-0.6756781996966628,0.1200963725949716,1.741,,1.37,0.72,-0.764,-0.188
2017-05-10,-0.6880337256432947,0.10101796284180226,1.712,,1.35,0.71,-0.743,-0.183
2017-05-11,-0.6724458729226326,0.08781736048262147,1.699,,1.35,0.7,-0.756,-0.182
2017-05-12,-0.6886235556510507,0.07028899318370736,1.688,,1.29,0.68,-0.753,-0.178
2017-05-15,-0.6748691147678381,0.08514340674161332,1.664,,1.31,0.69,-0.762,-0.174
2017-05-16,-0.662512507396138,0.08402788022149343,1.662,,1.29,0.7,-0.757,-0.17
2017-05-17,-0.6883640253095722,0.07936357899763266,1.631,,1.26,0.66,-0.778,-0.16
2017-05-18,-0.6941479229733769,0.0725611271524758,1.646,,1.27,0.67,-0.788,-0.151
2017-05-19,-0.679065299362259,0.0711916253564944,1.627,,1.28,0.68,-0.789,-0.161
2017-05-22,-0.6754649506161332,0.0570967255683415,1.63,,1.29,,-0.788,-0.168
2017-05-23,-0.6626976395150592,0.05698382448061976,1.616,,1.31,0.69,-0.788,-0.167
2017-05-24,-0.6798279837873018,0.05918319605775376,1.621,,1.29,0.72,-0.772,-0.163
2017-05-25,-0.6938281072316945,0.05851592222233119,1.599,,1.3,0.72,,-0.168
2017-05-26,-0.7041108110412706,0.0583464383500124,1.582,,1.3,0.71,-0.772,-0.168
2017-05-29,-0.7289786695733911,,1.592,,,0.71,-0.774,-0.171
2017-05-30,-0.7357365401249103,0.05136288222777743,1.577,,1.28,0.7,-0.788,-0.165
2017-05-31,-0.7359024097670401,0.07771945391157535,1.558,,1.28,0.69,-0.8,-0.162
2017-06-01,-0.7329104343205337,0.09272411805389502,1.568,,1.28,0.7,-0.79,-0.16
2017-06-02,-0.7480126616172376,0.08570345891152854,1.585,,1.28,0.69,-0.788,-0.155
2017-06-05,-0.731554756714436,0.077596650418039,1.589,,1.32,0.71,,-0.146
2017-06-06,-0.7499016623670762,0.062484825825813606,1.57,,1.3,0.71,-0.801,-0.142
2017-06-07,-0.7559794884731783,0.06541366176827235,1.608,,1.32,0.71,-0.797,-0.117
2017-06-08,-0.746443367553991,0.08142361814767143,1.615,,1.33,0.71,-0.771,-0.103
2017-06-09,-0.754912508617716,0.06169117600880481,1.626,,1.35,0.74,-0.819,-0.108
2017-06-12,-0.7515382195343854,0.051511190799658116,,,1.35,0.83,-0.82,-0.114
2017-06-13,-0.7212299234350379,0.09868757877399133,1.625,,1.38,0.91,-0.834,-0.109
2017-06-14,-0.7163713027236174,0.05758882028618054,1.64,,1.35,0.88,-0.815,-0.114
2017-06-15,-0.6591979497150158,0.13827371349721257,1.654,,1.35,0.91,-0.81,-0.12
2017-06-16,-0.6830524726628502,0.11957882451646078,1.683,,1.32,0.89,-0.807,-0.12
2017-06-19,-0.6696802639782211,0.13525088700458435,1.693,,1.36,0.94,-0.811,-0.116
2017-06-20,-0.6718376793094594,0.1014723949653756,1.709,,1.36,0.91,-0.803,-0.112
2017-06-21,-0.6599404815177126,0.1551540776554491,1.688,,1.36,0.91,-0.805,-0.102
2017-06-22,-0.6651717008279006,0.1616073857053435,1.679,,1.34,0.93,-0.795,-0.102
2017-06-23,-0.65032843183561,0.18879084980989935,1.68,,1.34,0.9,-0.787,-0.103
2017-06-26,-0.6557621455971772,0.19483180789799082,1.683,,1.36,0.9,-0.793,-0.104
2017-06-27,-0.610612879172467,0.2119164499675273,1.672,,1.38,0.96,-0.793,-0.117
2017-06-28,-0.6107385664629907,0.24909508457107324,1.714,,1.34,1.04,-0.78,-0.12
2017-06-29,-0.5982272964863675,0.3150929379694885,1.726,,1.38,1.08,-0.76,-0.12
2017-06-30,-0.5860358511646915,0.30740964444709745,1.776,,1.38,1.09,-0.719,-0.115
2017-07-03,-0.6063645902190862,0.31401785074628497,1.773,,1.41,,-0.738,-0.121
2017-07-04,-0.6157263751251545,0.29492983957253255,1.723,,,1.13,-0.729,-0.126
2017-07-05,-0.6023523562677431,0.26824965716837174,1.734,,1.41,1.13,-0.732,-0.116
2017-07-06,-0.5923981635402251,0.32260897373816866,1.748,,1.4,1.13,-0.725,-0.102
2017-07-07,-0.606108602539706,0.292693587169346,1.79,,1.4,1.16,-0.743,-0.102
2017-07-10,-0.6168116260072152,0.2600319650096763,1.789,,1.4,1.15,-0.719,-0.099
2017-07-11,-0.6064346718529503,0.27024710925819256,1.812,,1.37,1.12,-0.712,-0.104
2017-07-12,-0.6190180632922981,0.2697363820841055,1.798,,1.35,1.19,-0.718,-0.109
2017-07-13,-0.6253842576283519,0.28793313859540837,1.771,,1.37,1.22,-0.707,-0.114
2017-07-14,-0.6325131195366183,0.29304255930077616,1.777,,1.35,1.19,-0.717,-0.109
2017-07-17,-0.6323908836858951,0.2736333044770111,1.79,,1.36,1.19,-0.705,
2017-07-18,-0.6392138720623652,0.24008559198202148,1.845,,1.36,1.19,-0.708,-0.106
2017-07-19,-0.6402525016168976,0.2269487550634208,1.842,,1.37,1.22,-0.703,-0.111
2017-07-20,-0.6436986689765849,0.2530917306369552,1.843,,1.37,1.24,-0.699,-0.111
2017-07-21,-0.6437726489582252,0.22754665620950926,1.776,,1.36,1.25,-0.706,-0.116
2017-07-24,-0.6556850816749629,0.23482184200970926,1.764,,1.37,1.27,-0.718,-0.118
2017-07-25,-0.6475712765100603,0.26540426006405093,1.772,,1.4,1.32,-0.718,-0.112
2017-07-26,-0.6528243823934616,0.23191116400496128,1.778,,1.36,1.28,-0.723,-0.107
2017-07-27,-0.664467069663166,0.20038397365263544,1.753,,1.36,1.3,-0.72,-0.115
2017-07-28,-0.658818577416131,0.20883466245335985,1.756,,1.34,1.33,-0.687,-0.117
2017-07-31,-0.6677879301542609,0.22895436119353682,1.739,,1.34,1.31,-0.698,-0.117
2017-08-01,-0.6708553997478397,0.21760897205121923,1.759,,1.34,1.26,,-0.117
2017-08-02,-0.6821703054825203,0.23624129410208347,1.753,,1.36,1.25,-0.704,-0.118
2017-08-03,-0.6764010134952034,0.18730490781797485,1.736,,1.34,1.24,-0.695,-0.118
2017-08-04,-0.6729454984207317,0.20326017202206306,1.73,,1.36,1.24,-0.709,-0.113
2017-08-07,-0.6753310028481394,0.17527942311816924,,,1.36,,-0.726,-0.108
2017-08-08,-0.6670214425523993,0.18590406345502047,1.742,,1.36,1.25,-0.727,-0.109
2017-08-09,-0.6814680212885964,0.16994093165226362,1.759,,1.33,1.24,-0.737,-0.119
2017-08-10,-0.6801208922186017,0.1737895346676627,1.767,,1.33,1.22,-0.742,-0.114
2017-08-11,-0.7031796004310147,0.16580274667614525,1.726,,1.3,1.21,-0.76,
2017-08-14,-0.7055315635241621,0.1762799675101946,1.746,,1.33,1.22,-0.755,-0.114
2017-08-15,-0.6890506176624234,0.18292469395878477,1.765,,1.35,1.24,-0.754,-0.115
2017-08-16,-0.6884724269699971,0.19323123540553816,1.781,,1.33,1.23,-0.749,-0.12
2017-08-17,-0.6805273178986448,0.18701180783905713,1.773,,1.32,1.23,-0.733,-0.115
2017-08-18,-0.7000984391392837,0.17892843620909324,1.758,,1.33,1.24,-0.733,-0.131
2017-08-21,-0.7020942395337286,0.17621475011977233,1.778,,1.32,1.24,-0.748,-0.131
2017-08-22,-0.7032135755090767,0.16926406597519886,1.788,,1.33,1.27,-0.741,-0.131
2017-08-23,-0.7185161811870229,0.15164901607285158,1.807,,1.32,1.26,-0.742,-0.132
2017-08-24,-0.7229737250576296,0.14953721503368747,1.785,,1.33,1.27,-0.734,-0.143
2017-08-25,-0.7114144011382173,0.13510397082179476,1.795,,1.35,1.26,-0.73,-0.157
2017-08-28,-0.7332824075870761,,1.823,,1.33,1.26,-0.736,-0.158
2017-08-29,-0.742497940722588,0.11862755368537216,1.805,,1.33,1.24,-0.745,-0.158
2017-08-30,-0.7244493855285317,0.1340203015669116,1.84,,1.33,1.24,-0.749,-0.155
2017-08-31,-0.7341663992199683,0.1270234578909281,1.848,,1.33,1.27,-0.745,-0.162
2017-09-01,-0.7264870387794229,0.1396792062506367,1.82,,1.35,1.34,-0.756,-0.165
2017-09-04,-0.7413051187851529,0.1409688816538638,1.799,,,,-0.76,-0.161
2017-09-05,-0.759554124330533,0.12969760316125054,1.847,,1.3,1.34,-0.746,-0.156
2017-09-06,-0.7471465701505293,0.1191522974170504,1.804,,1.3,1.44,-0.762,-0.152
2017-09-07,-0.7604467254267897,0.09847189149107564,1.843,,1.27,1.47,-0.763,-0.157
2017-09-08,-0.7633127457827316,0.13209357953378442,1.825,,1.27,1.52,-0.767,-0.162
2017-09-11,-0.7604673544174894,0.17633303605121042,1.835,,1.32,1.54,-0.736,-0.158
2017-09-12,-0.7399262933260928,0.25025636541109475,1.843,,1.33,1.54,-0.758,-0.144
2017-09-13,-0.7299451431121495,0.2536450375439373,1.863,,1.35,1.56,-0.764,-0.144
2017-09-14,-0.7206202211901234,0.33506844535581365,1.887,,1.37,1.58,-0.742,-0.139
2017-09-15,-0.7056445173470882,0.4157589565203143,1.914,,1.39,1.6,-0.738,-0.15
2017-09-18,-0.699522557437696,0.39125647110285194,1.953,,1.4,1.57,-0.74,
2017-09-19,-0.696656984425676,0.3893813320223427,1.969,,1.4,1.55,-0.734,-0.141
2017-09-20,-0.6986707373204375,0.4092074413279513,1.974,,1.45,1.58,-0.734,-0.131
2017-09-21,-0.6957818218409795,0.4298661887979256,1.957,,1.45,1.59,-0.711,-0.126
2017-09-22,-0.691673029154046,0.43042885644040474,1.94,,1.46,1.6,-0.72,-0.137
2017-09-25,-0.6778882429689128,0.41234397250313853,1.941,,1.44,1.59,-0.737,-0.138
2017-09-26,-0.7190046396221828,0.42572548381105985,1.926,,1.45,1.6,-0.742,-0.138
2017-09-27,-0.7024221582565922,0.4447179656618266,1.927,,1.47,1.58,-0.744,-0.129
2017-09-28,-0.7101638978835298,0.4408353799063992,1.96,,1.45,1.54,-0.735,-0.115
2017-09-29,-0.6999581196698683,0.43372563839206996,1.939,,1.47,1.52,-0.737,-0.12
2017-10-02,-0.7155326883760775,0.4128519504187836,,,1.49,1.53,-0.742,-0.11
2017-10-03,-0.7122918772976821,0.4329421318422454,1.941,,1.47,1.52,-0.736,-0.115
2017-10-04,-0.7163426843514076,0.4336196035275359,1.927,,1.47,1.53,-0.741,-0.135
2017-10-05,-0.7033956093803466,0.4444597756685977,1.895,,1.49,1.52,-0.729,-0.14
2017-10-06,-0.6824731304138671,0.407134257739826,1.917,,1.54,1.55,-0.728,-0.14
2017-10-09,-0.7063305132387336,0.40721947518227586,1.908,,,,-0.742,
2017-10-10,-0.70152675313693,0.42707677523992005,1.932,,1.51,1.55,-0.745,-0.145
2017-10-11,-0.6953399454251183,0.4443124327738491,1.935,,1.51,1.55,-0.741,-0.144
2017-10-12,-0.7124039816193077,0.4565980974226364,1.93,,1.51,1.56,-0.732,-0.144
2017-10-13,-0.7286280098888733,0.4602342662963106,1.92,,1.51,1.54,-0.724,-0.144
2017-10-16,-0.7462403070737462,0.4441154908263212,1.898,,1.54,1.52,-0.75,-0.145
2017-10-17,-0.7417228057703538,0.4031487606218961,1.905,,1.54,1.51,-0.748,-0.14
2017-10-18,-0.73042909406528,0.42832129615680664,1.889,,1.59,1.51,-0.756,-0.13
2017-10-19,-0.737267316936185,0.4012597674750092,1.926,,1.58,1.49,-0.746,-0.141
2017-10-20,-0.7184527558678964,0.43030026495661206,1.936,,1.6,1.47,-0.737,-0.136
2017-10-23,-0.7300149644696567,0.4213864910415116,1.943,,1.58,1.47,-0.743,-0.137
2017-10-24,-0.705378641506881,0.45166000967008,1.929,,1.6,1.49,-0.747,-0.137
2017-10-25,-0.6973443201031024,0.4978153678949709,1.882,,1.61,1.46,-0.743,-0.137
2017-10-26,-0.7292970915131098,0.48352028586992674,1.863,,1.63,1.45,-0.736,-0.147
2017-10-27,-0.7485892550545188,0.4556754371546943,1.872,,1.59,1.42,-0.767,-0.149
2017-10-30,-0.7574911601902539,0.4385247641972184,1.848,,1.58,1.4,-0.788,-0.155
2017-10-31,-0.744982685394139,0.4507906582225921,1.819,,1.6,1.39,-0.779,-0.16
2017-11-01,-0.751392239768693,0.48075515227369386,1.837,,1.61,1.41,-0.779,-0.16
2017-11-02,-0.7437468896640738,0.392006515914236,1.82,,1.61,1.41,-0.771,-0.163
2017-11-03,-0.756691930637797,0.4291282947622548,1.768,,1.63,1.44,-0.777,
2017-11-06,-0.7455083994131231,0.4265008750007725,1.775,,1.61,1.42,-0.79,-0.183
2017-11-07,-0.762951060536615,0.421891129143995,1.784,,1.63,1.4,-0.77,-0.193
2017-11-08,-0.7658246034695289,0.4156306509666542,1.794,,1.65,1.42,-0.782,-0.207
2017-11-09,-0.7460245445267688,0.4438614220269201,1.799,,1.63,1.45,-0.773,-0.198
2017-11-10,-0.7476946647973985,0.47007563131520697,1.797,,1.67,1.46,-0.771,-0.179
2017-11-13,-0.7407622829979061,0.4698063726584956,1.797,,1.7,,-0.78,-0.174
2017-11-14,-0.7331121895200834,0.4521942255938508,1.839,,1.68,1.46,-0.779,-0.184
2017-11-15,-0.7490579389949721,0.4517557210555706,1.787,,1.68,1.44,-0.786,-0.189
2017-11-16,-0.7371355963390904,0.4671953565076239,1.795,,1.72,1.48,-0.784,-0.19
2017-11-17,-0.7377633952978107,0.4632381837795807,1.785,,1.73,1.45,-0.784,-0.195
2017-11-20,-0.7402381427402762,0.4552804917191169,1.776,,1.77,1.47,-0.79,-0.196
2017-11-21,-0.739479472011026,0.4592992517471421,1.778,,1.77,1.46,-0.797,-0.196
2017-11-22,-0.718180875602509,0.44591457801005707,1.782,,1.74,1.45,-0.787,-0.197
2017-11-23,-0.7157607499590934,0.43190419285327125,1.772,,,1.43,-0.803,
2017-11-24,-0.7118833481682696,0.4365759574573639,1.775,,1.75,1.44,-0.849,-0.188
2017-11-27,-0.7128897828242948,0.4472189393991846,1.775,,1.74,1.43,-0.776,-0.179
2017-11-28,-0.7223276691038363,0.4492953634960897,1.751,,1.75,1.42,-0.789,-0.175
2017-11-29,-0.7053485898847152,0.5070460037567376,1.73,,1.78,1.43,-0.76,-0.174
2017-11-30,-0.7021452827025936,0.4952891537286021,1.751,,1.78,1.43,-0.753,-0.16
2017-12-01,-0.7155631335293915,0.4192488598735547,1.78,,1.78,1.52,-0.752,-0.16
2017-12-04,-0.7215488853837471,0.4838903125286238,1.798,,1.8,1.55,-0.775,-0.148
2017-12-05,-0.7326212614239145,0.4795869870346601,1.854,,1.83,1.54,-0.772,-0.138
2017-12-06,-0.7551588157729876,0.4703767219182799,1.796,,1.78,1.49,-0.787,-0.143
2017-12-07,-0.767450613558939,0.48426381009842495,1.792,,1.8,1.49,-0.767,-0.143
2017-12-08,-0.7623042108258975,0.4807597642355633,1.814,,1.8,1.5,-0.78,-0.153
2017-12-11,-0.7478797616125608,0.4380761275738326,1.842,,1.82,1.51,-0.78,-0.154
2017-12-12,-0.743906845655637,0.4475173979996036,1.839,,1.83,1.52,-0.775,-0.154
2017-12-13,-0.7469175968417172,0.46232353650611885,1.859,,1.79,1.5,-0.774,-0.159
2017-12-14,-0.738588411901115,0.42973211740180534,1.925,,1.82,1.57,-0.769,-0.159
2017-12-15,-0.7382827626242525,0.4334092220063958,1.906,,1.84,1.55,-0.772,-0.155
2017-12-18,-0.7240255516569718,0.4262980668273564,1.926,,1.84,1.57,-0.788,-0.15
2017-12-19,-0.7105696042059124,0.44695438792254294,1.951,,1.87,1.6,-0.794,-0.151
2017-12-20,-0.6913950787301859,0.46843781090938735,1.972,,1.87,1.63,-0.782,-0.146
2017-12-21,-0.6699112092740309,0.45678030208180576,1.992,,1.89,1.68,-0.767,-0.146
2017-12-22,-0.6649866952696035,0.4380081166852235,2.018,,1.91,1.66,-0.752,-0.147
2017-12-25,,,,,,,,-0.147
2017-12-26,,,,,1.92,,,-0.145
2017-12-27,-0.6731523010616778,0.40981646595742066,2.029,,1.89,1.66,-0.766,-0.143
