Date,USD,EUR,GBP,CHF,JPY
2000-10-12,5.73,5.27,5.023661445996057,3.821,1.837
2000-10-13,5.73,5.23,5.047060539792789,3.78,1.835
2000-10-16,5.74,5.29,5.046626479440626,3.812,1.849
2000-10-17,5.68,5.28,5.058169876050611,3.815,1.828
2000-10-18,5.66,5.26,5.046340213430738,3.812,1.794
2000-10-19,5.66,5.32,5.070410667284834,3.819,1.814
2000-10-20,5.64,5.25,5.068734023032355,3.86,1.829
2000-10-23,5.59,5.25,5.0835625018101425,3.863,1.843
2000-10-24,5.63,5.24,5.088511989089734,3.872,1.85
2000-10-25,5.67,5.31,5.08840325594365,3.89,1.83
2000-10-26,5.69,5.32,5.085986761319206,3.936,1.828
2000-10-27,5.72,5.28,5.126123086167698,3.905,1.829
2000-10-30,5.74,5.27,5.107947546015542,3.895,1.809
2000-10-31,5.77,5.31,5.087404511080363,3.927,1.799
2000-11-01,5.74,5.26,5.087403325139203,3.906,1.823
2000-11-02,5.74,5.26,5.0822103849926865,3.885,1.81
2000-11-03,5.83,5.26,5.065519342119688,3.873,1.81
2000-11-06,5.87,5.3,5.064916499798318,3.879,1.81
2000-11-07,5.87,5.29,5.091419881278537,3.877,1.814
2000-11-08,5.87,5.34,5.093031825275743,3.879,1.808
2000-11-09,5.82,5.34,5.069895620652275,3.862,1.797
2000-11-10,5.82,5.31,5.0476797013868095,3.831,1.803
2000-11-13,5.77,5.31,5.018506720822871,3.824,1.777
2000-11-14,5.76,5.25,5.043087271938647,3.788,1.784
2000-11-15,5.72,5.26,5.035550885900757,3.79,1.782
2000-11-16,5.68,5.26,4.993151376935071,3.791,1.768
2000-11-17,5.71,5.26,5.014858298922286,3.821,1.766
2000-11-20,5.68,5.25,5.017772587285664,3.824,1.737
2000-11-21,5.67,5.24,4.988910120500471,3.844,1.707
2000-11-22,5.62,5.24,4.892080465938606,3.849,1.699
2000-11-24,5.63,5.17,4.844272294103915,3.836,1.664
2000-11-27,5.64,5.24,4.79692513276002,3.845,1.671
2000-11-28,5.59,5.19,4.784664741561231,3.841,1.687
2000-11-29,5.55,5.14,4.818709553247908,3.811,1.659
2000-11-30,5.48,5.14,4.78913927496488,3.771,1.61
2000-12-01,5.52,5.08,4.77767674868498,3.761,1.622
2000-12-04,5.53,4.99,4.754687118972299,3.767,1.632
2000-12-05,5.43,5.05,4.769918981009023,3.769,1.596
2000-12-06,5.32,4.99,4.7680435854861205,3.754,1.619
2000-12-07,5.32,5.02,4.78252667910563,3.772,1.564
2000-12-08,5.35,5.07,4.828471966123791,3.761,1.589
2000-12-11,5.37,5.08,4.825438391370896,3.776,1.63
2000-12-12,5.36,5.08,4.843313736048609,3.752,1.641
2000-12-13,5.29,5.05,4.786383679674467,3.729,1.693
2000-12-14,5.23,4.99,4.812897686490436,3.684,1.665
2000-12-15,5.2,4.99,4.774290833684654,3.656,1.655
2000-12-18,5.17,4.95,4.7742251579319355,3.616,1.692
2000-12-19,5.19,4.96,4.815676643268383,3.555,1.656
2000-12-20,5.08,4.91,4.813684830951968,3.564,1.592
2000-12-21,5.03,4.92,4.845861529119075,3.54,1.551
2000-12-22,5.02,4.93,4.832375751243273,3.574,1.582
2000-12-26,5.04,4.93,4.832375751243273,3.574,1.615
2000-12-27,5.11,4.93,4.8001899320319295,3.574,1.602
2000-12-28,5.13,5.0,4.802440913327677,3.589,1.657
2000-12-29,5.12,4.96,4.780946478345161,3.552,1.65
2001-01-02,4.92,4.87,4.6947034580625395,3.552,1.65
2001-01-03,5.14,4.81,4.603941362659849,3.464,1.65
2001-01-04,5.03,4.84,4.667981203741161,3.472,1.639
2001-01-05,4.93,4.78,4.676101149644755,3.44,1.63
2001-01-08,4.94,4.82,4.687893219871279,3.419,1.63
2001-01-09,4.98,4.83,4.740912396209816,3.459,1.565
2001-01-10,5.1,4.85,4.726110993117505,3.477,1.581
2001-01-11,5.14,4.87,4.7270616078432335,3.433,1.519
2001-01-12,5.25,4.87,4.794003438527499,3.443,1.48
2001-01-16,5.24,4.88,4.806751415636038,3.459,1.538
2001-01-17,5.19,4.97,4.805664175590479,3.511,1.553
2001-01-18,5.12,4.95,4.792402563250093,3.52,1.5
2001-01-19,5.19,4.92,4.78791699870419,3.502,1.484
2001-01-22,5.25,4.95,4.830590435716315,3.554,1.44
2001-01-23,5.3,4.96,4.818959208945122,3.575,1.45
2001-01-24,5.33,4.96,4.792286595661219,3.563,1.459
2001-01-25,5.29,4.97,4.774381003094814,3.559,1.434
2001-01-26,5.29,4.94,4.7118833820580175,3.528,1.414
2001-01-29,5.32,4.96,4.722198916751383,3.522,1.434
2001-01-30,5.24,4.93,4.727527546263111,3.528,1.477
2001-01-31,5.19,4.89,4.67176509700724,3.497,1.455
2001-02-01,5.1,4.88,4.678577428244364,3.478,1.451
2001-02-02,5.17,4.9,4.683090246469513,3.462,1.494
2001-02-05,5.18,4.86,4.681883818196855,3.458,1.456
2001-02-06,5.22,4.84,4.676596194283806,3.437,1.47
2001-02-07,5.1,4.84,4.639365428089208,3.427,1.43
2001-02-08,5.1,4.87,4.697095192593785,3.424,1.434
2001-02-09,5.03,4.85,4.670091652799963,3.443,1.408
2001-02-12,5.05,4.82,4.681431609979969,3.427,1.408
2001-02-13,5.07,4.82,4.685408454265244,3.433,1.368
2001-02-14,5.13,4.84,4.739372606645433,3.451,1.386
2001-02-15,5.19,4.9,4.76024162530962,3.475,1.378
2001-02-16,5.11,4.9,4.757352942427022,3.481,1.377
2001-02-20,5.11,4.89,4.759046818341328,3.494,1.382
2001-02-21,5.14,4.89,4.780208601905504,3.508,1.355
2001-02-22,5.15,4.94,4.8095443829985705,3.562,1.423
2001-02-23,5.1,4.97,4.794307540087408,3.557,1.407
2001-02-26,5.05,4.9,4.794767122708923,3.551,1.388
2001-02-27,4.96,4.87,4.732110426339,3.538,1.357
2001-02-28,4.92,4.83,4.7079241144928,3.492,1.323
2001-03-01,4.87,4.81,4.651995799785371,3.482,1.195
2001-03-02,4.95,4.81,4.652745148905857,3.447,1.217
2001-03-05,4.98,4.81,4.67366061209115,3.443,1.224
2001-03-06,4.99,4.83,4.672716499934561,3.472,1.188
2001-03-07,4.92,4.82,4.68945431459106,3.442,1.128
2001-03-08,4.89,4.81,4.680373365814264,3.402,1.162
2001-03-09,4.95,4.77,4.688227139055789,3.389,1.21
2001-03-12,4.92,4.78,4.682475327116811,3.388,1.185
2001-03-13,4.95,4.78,4.68479350695384,3.38,1.179
2001-03-14,4.84,4.79,4.6026636697984795,3.401,1.146
2001-03-15,4.81,4.76,4.554814527753787,3.367,1.143
2001-03-16,4.78,4.76,4.49633977568099,3.379,1.14
2001-03-19,4.82,4.76,4.495158242413758,3.36,1.139
2001-03-20,4.78,4.77,4.5266552233958794,3.375,1.139
2001-03-21,4.77,4.75,4.537410150183463,3.37,1.061
2001-03-22,4.73,4.72,4.485429307439839,3.325,1.078
2001-03-23,4.8,4.74,4.529052635277429,3.285,1.149
2001-03-26,4.85,4.75,4.5693596710365565,3.288,1.156
2001-03-27,5.0,4.73,4.61878423829887,3.236,1.202
2001-03-28,4.97,4.78,4.625330466754679,3.272,1.291
2001-03-29,4.98,4.78,4.692732130035282,3.273,1.316
2001-03-30,4.93,4.82,4.721793996902942,3.327,1.24
2001-04-02,4.98,4.8,4.733948332257635,3.3,1.315
2001-04-03,4.94,4.84,4.713268704826521,3.289,1.289
2001-04-04,4.94,4.83,4.758002813622411,3.256,1.277
2001-04-05,4.98,4.88,4.760302370627092,3.284,1.269
2001-04-06,4.89,4.86,4.703974156084775,3.315,1.241
2001-04-09,4.93,4.84,4.706935789266276,3.295,1.254
2001-04-10,5.09,4.85,4.735478089675851,3.305,1.291
2001-04-11,5.12,4.91,4.819351721917332,3.354,1.29
2001-04-12,5.17,4.95,4.875516971418209,3.371,1.402
2001-04-13,5.17,4.95,4.875516971418209,3.371,1.399
2001-04-16,5.28,4.95,4.875516971418209,3.371,1.411
2001-04-17,5.21,4.96,4.909671803587499,3.38,1.412
2001-04-18,5.14,5.04,4.987652960142469,3.463,1.45
2001-04-19,5.27,5.05,5.026648750066121,3.452,1.437
2001-04-20,5.29,5.1,5.004002810698551,3.512,1.44
2001-04-23,5.2,5.08,4.964002892112885,3.48,1.378
2001-04-24,5.22,5.12,4.960949024917198,3.501,1.348
2001-04-25,5.28,5.06,4.9909829028237755,3.51,1.36
2001-04-26,5.2,5.06,4.948172401731695,3.514,1.338
2001-04-27,5.34,5.04,5.002831954338044,3.48,1.325
2001-04-30,5.35,5.16,5.065021829916046,3.529,1.325
2001-05-01,5.3,5.16,5.036240226264198,3.529,1.343
2001-05-02,5.31,5.17,5.0041415583047115,3.538,1.37
2001-05-03,5.22,5.16,4.982550368772793,3.479,1.37
2001-05-04,5.21,5.1,4.939105613154088,3.468,1.37
2001-05-07,5.21,5.13,4.939105613154088,3.441,1.342
2001-05-08,5.24,5.06,4.936138690468807,3.429,1.302
2001-05-09,5.2,5.06,4.90533662217509,3.427,1.277
2001-05-10,5.31,5.06,4.929854312020032,3.394,1.282
2001-05-11,5.51,5.09,4.979011580816838,3.445,1.277
2001-05-14,5.46,5.19,5.0398673527080735,3.49,1.262
2001-05-15,5.5,5.2,5.0399611383193825,3.519,1.277
2001-05-16,5.48,5.21,4.999629786926281,3.506,1.281
2001-05-17,5.46,5.2,5.006894712854966,3.515,1.28
2001-05-18,5.41,5.2,5.041719893246858,3.489,1.273
2001-05-21,5.41,5.21,5.047341872960733,3.517,1.305
2001-05-22,5.42,5.2,5.058624509390884,3.514,1.298
2001-05-23,5.41,5.28,5.1153942076450285,3.553,1.284
2001-05-24,5.52,5.3,5.128453579141199,3.553,1.259
2001-05-25,5.52,5.37,5.167411349872169,3.579,1.251
2001-05-29,5.54,5.39,5.145960515496414,3.552,1.25
2001-05-30,5.54,5.31,5.148042874487421,3.549,1.251
2001-05-31,5.43,5.35,5.16269102010875,3.556,1.216
2001-06-01,5.39,5.26,5.0788754912635925,3.535,1.22
2001-06-04,5.35,5.21,5.093176462253199,3.535,1.215
2001-06-05,5.29,5.23,5.033699162675434,3.51,1.197
2001-06-06,5.27,5.18,5.035527622735526,3.487,1.23
2001-06-07,5.33,5.22,5.082590784238472,3.485,1.216
2001-06-08,5.38,5.28,5.111327231659044,3.478,1.219
2001-06-11,5.32,5.19,5.077273956178108,3.47,1.196
2001-06-12,5.27,5.24,5.1549990968957005,3.452,1.177
2001-06-13,5.28,5.26,5.166511386939893,3.449,1.159
2001-06-14,5.26,5.25,5.1020864421072805,3.442,1.139
2001-06-15,5.27,5.19,5.0896732035750185,3.426,1.172
2001-06-18,5.27,5.18,5.087669834474388,3.391,1.175
2001-06-19,5.26,5.17,5.097519618955093,3.407,1.167
2001-06-20,5.24,5.14,5.1126594817592785,3.389,1.201
2001-06-21,5.22,5.13,5.144871450951234,3.383,1.182
2001-06-22,5.14,5.09,5.069757414605031,3.372,1.171
2001-06-25,5.16,5.08,5.044645707342985,3.371,1.144
2001-06-26,5.24,5.11,5.084501102522035,3.333,1.14
2001-06-27,5.26,5.18,5.114784949371754,3.342,1.133
2001-06-28,5.35,5.15,5.195464291203274,3.343,1.125
2001-06-29,5.42,5.22,5.232899118385839,3.383,1.183
2001-07-02,5.37,5.21,5.252624758896498,3.411,1.263
2001-07-03,5.41,5.24,5.281317260174538,3.408,1.272
2001-07-05,5.44,5.31,5.25377343099848,3.438,1.233
2001-07-06,5.41,5.26,5.129766132213594,3.433,1.233
2001-07-09,5.37,5.27,5.173388341008558,3.427,1.326
2001-07-10,5.32,5.26,5.15058023822822,3.435,1.334
2001-07-11,5.31,5.23,5.066219523346172,3.415,1.278
2001-07-12,5.27,5.24,5.092712383632458,3.426,1.258
2001-07-13,5.27,5.28,5.127285637535405,3.4,1.291
2001-07-16,5.21,5.21,5.106369469699761,3.398,1.331
2001-07-17,5.22,5.21,5.10392897099869,3.404,1.351
2001-07-18,5.12,5.19,5.07215138275855,3.451,1.345
2001-07-19,5.13,5.19,5.094514067540992,3.428,1.36
2001-07-20,5.15,5.1,5.035327680884065,3.431,1.36
2001-07-23,5.13,5.17,5.033975520328758,3.433,1.364
2001-07-24,5.13,5.15,5.037597871172965,3.43,1.394
2001-07-25,5.2,5.19,5.048451017189753,3.439,1.385
2001-07-26,5.19,5.15,5.0630013319251885,3.436,1.337
2001-07-27,5.13,5.15,5.035952495422521,3.404,1.316
2001-07-30,5.11,5.12,5.019054420569474,3.398,1.323
2001-07-31,5.07,5.08,5.000247339409385,3.357,1.333
2001-08-01,5.11,5.1,5.032508223238034,3.357,1.333
2001-08-02,5.17,5.08,5.083924706486251,3.373,1.337
2001-08-03,5.2,5.06,5.058842426447095,3.377,1.366
2001-08-06,5.19,5.08,5.01993021309237,3.359,1.395
2001-08-07,5.2,5.09,4.9994659630328275,3.352,1.43
2001-08-08,4.99,5.07,4.934888490508308,3.352,1.366
2001-08-09,5.04,5.02,4.874434215775841,3.303,1.354
2001-08-10,4.99,5.01,4.8454743480644415,3.3,1.314
2001-08-13,4.97,4.99,4.841805044401864,3.287,1.303
2001-08-14,4.97,4.97,4.894071735481694,3.287,1.299
2001-08-15,5.0,5.0,4.922447010971611,3.282,1.295
2001-08-16,4.95,4.97,4.892464372228659,3.281,1.302
2001-08-17,4.84,5.01,4.820662219623804,3.293,1.329
2001-08-20,4.91,4.94,4.847220172875735,3.274,1.344
2001-08-21,4.87,4.98,4.86108463246548,3.264,1.354
2001-08-22,4.91,5.05,4.884939235053489,3.28,1.319
2001-08-23,4.89,5.06,4.87724984606395,3.305,1.344
2001-08-24,4.93,5.05,4.913844261726486,3.308,1.339
2001-08-27,4.94,5.08,4.913844261726486,3.346,1.366
2001-08-28,4.85,5.05,4.827891282703442,3.343,1.335
2001-08-29,4.78,5.0,4.828921258084433,3.339,1.335
2001-08-30,4.79,5.02,4.8108581790867015,3.346,1.317
2001-08-31,4.85,4.96,4.8651844299257485,3.317,1.328
2001-09-04,4.99,5.0,5.013683788420257,3.349,1.342
2001-09-05,4.97,5.07,5.040761778048773,3.378,1.329
2001-09-06,4.86,5.09,5.011754828093557,3.417,1.357
2001-09-07,4.8,5.03,4.937576892865531,3.365,1.364
2001-09-10,4.84,4.98,4.93941967114394,3.34,1.369
2001-09-12,4.84,5.01,4.905665725124391,3.288,1.388
2001-09-13,4.64,5.03,4.939982144069583,3.296,1.403
2001-09-14,4.57,5.0,4.863071742935651,3.31,1.373
2001-09-17,4.63,4.99,4.899542069108877,3.246,1.304
2001-09-18,4.72,5.06,4.906782801839463,3.259,1.319
2001-09-19,4.69,5.08,4.936112106493232,3.286,1.394
2001-09-20,4.75,5.12,4.948853417561098,3.269,1.424
2001-09-21,4.7,5.13,4.945808762152423,3.272,1.393
2001-09-24,4.73,5.13,4.979528646797765,3.314,1.393
2001-09-25,4.72,5.11,4.974549066739657,3.304,1.385
2001-09-26,4.65,5.12,4.918883121841686,3.312,1.413
2001-09-27,4.58,5.03,4.897567773610843,3.307,1.398
2001-09-28,4.6,4.99,4.9171919093478484,3.302,1.409
2001-10-01,4.55,5.02,4.925859531292813,3.32,1.395
2001-10-02,4.53,4.94,4.890602122112417,3.273,1.377
2001-10-03,4.5,4.88,4.826760302851445,3.258,1.384
2001-10-04,4.53,4.86,4.82149645199146,3.265,1.379
2001-10-05,4.52,4.87,4.813581355260433,3.152,1.388
2001-10-09,4.62,4.84,4.819650442239199,3.138,1.396
2001-10-10,4.61,4.94,4.821509817562455,3.137,1.396
2001-10-11,4.69,4.88,4.873067658914289,3.153,1.369
2001-10-12,4.68,4.91,4.860187205787605,3.162,1.387
2001-10-15,4.62,4.93,4.797943805763596,3.14,1.388
2001-10-16,4.59,4.87,4.793505144829615,3.122,1.36
2001-10-17,4.59,4.87,4.814771877975099,3.11,1.383
2001-10-18,4.58,4.83,4.807922364334385,3.095,1.368
2001-10-19,4.63,4.81,4.801888222889912,3.082,1.369
2001-10-22,4.63,4.81,4.796859842292333,3.085,1.365
2001-10-23,4.66,4.82,4.814284259921431,3.084,1.337
2001-10-24,4.61,4.79,4.749877563969031,3.087,1.332
2001-10-25,4.56,4.75,4.698723856510787,3.069,1.333
2001-10-26,4.53,4.68,4.70553449711169,3.061,1.338
2001-10-29,4.5,4.64,4.650599072803278,3.032,1.339
2001-10-30,4.44,4.63,4.576374836488102,3.015,1.341
2001-10-31,4.3,4.62,4.536766216963986,3.005,1.326
2001-11-01,4.24,4.47,4.45290849045317,2.952,1.326
2001-11-02,4.37,4.5,4.50910299382923,2.939,1.32
2001-11-05,4.31,4.53,4.449973258092871,2.945,1.311
2001-11-06,4.3,4.54,4.446049215304074,2.939,1.311
2001-11-07,4.22,4.49,4.417967358486116,2.919,1.287
2001-11-08,4.32,4.45,4.439355270999327,2.927,1.314
2001-11-09,4.34,4.55,4.419498326632033,2.957,1.336
2001-11-13,4.41,4.62,4.521320139578997,3.071,1.336
2001-11-14,4.54,4.69,4.584429809984372,3.096,1.346
2001-11-15,4.79,4.78,4.664792227638157,3.179,1.357
2001-11-16,4.91,4.77,4.6698014326461585,3.218,1.372
2001-11-19,4.8,4.82,4.664049947093568,3.216,1.358
2001-11-20,4.88,4.74,4.6650494603479284,3.196,1.367
2001-11-21,4.98,4.73,4.724544838580892,3.183,1.343
2001-11-23,5.04,4.81,4.708679425839269,3.214,1.343
2001-11-26,5.05,4.81,4.673647183446852,3.206,1.357
2001-11-27,4.98,4.9,4.758668406129842,3.238,1.381
2001-11-28,4.98,4.83,4.702305650951286,3.277,1.35
2001-11-29,4.79,4.84,4.6719109019032725,3.269,1.374
2001-11-30,4.78,4.77,4.647876107865514,3.261,1.355
2001-12-03,4.75,4.71,4.624707957046582,3.25,1.392
2001-12-04,4.7,4.76,4.617799445453059,3.249,1.382
2001-12-05,4.92,4.72,4.748089884047001,3.274,1.374
2001-12-06,5.04,4.92,4.8214910029276155,3.383,1.396
2001-12-07,5.2,4.95,4.951580122569977,3.514,1.364
2001-12-10,5.17,4.97,4.922742605465926,3.525,1.351
2001-12-11,5.13,4.94,4.88702966734033,3.496,1.349
2001-12-12,5.02,4.93,4.77735083619618,3.466,1.342
2001-12-13,5.13,4.85,4.786695423875072,3.397,1.331
2001-12-14,5.24,4.91,4.7867152388585925,3.437,1.34
2001-12-17,5.26,4.95,4.851910779373405,3.468,1.332
2001-12-18,5.16,4.98,4.846149052189782,3.466,1.332
2001-12-19,5.08,4.92,4.8048404784729115,3.478,1.338
2001-12-20,5.08,4.93,4.823938669222081,3.467,1.327
2001-12-21,5.12,4.94,4.869635439498439,3.493,1.32
2001-12-24,5.18,4.94,4.827930920084194,3.493,1.32
2001-12-26,5.22,4.94,4.827930920084194,3.493,1.33
2001-12-27,5.13,5.1,4.9618396809882945,3.613,1.349
2001-12-28,5.15,5.12,5.001426201983426,3.555,1.369
2001-12-31,5.07,5.12,5.032639018916309,3.555,1.369
2002-01-02,5.2,5.04,4.968989324338418,3.555,1.369
2002-01-03,5.16,5.12,4.924122821894665,3.546,1.369
2002-01-04,5.18,5.1,4.957360310348962,3.534,1.401
2002-01-07,5.09,5.1,4.875384761980172,3.515,1.388
2002-01-08,5.1,5.0,4.876257404270163,3.402,1.397
2002-01-09,5.1,5.05,4.917420159133572,3.384,1.384
2002-01-10,5.0,5.0,4.867130022482652,3.365,1.393
2002-01-11,4.92,4.95,4.84992169806351,3.337,1.4
2002-01-14,4.91,4.9,4.802473096510283,3.33,1.4
2002-01-15,4.88,4.91,4.799378392524229,3.367,1.413
2002-01-16,4.88,4.9,4.7607000539517355,3.367,1.399
2002-01-17,4.98,4.88,4.780584227904422,3.378,1.421
2002-01-18,4.94,4.93,4.809994112393964,3.43,1.425
2002-01-22,4.96,4.96,4.807925637357561,3.466,1.438
2002-01-23,5.05,4.98,4.795348659768671,3.509,1.439
2002-01-24,5.07,4.99,4.871590901318103,3.531,1.468
2002-01-25,5.1,5.03,4.956798665687329,3.502,1.472
2002-01-28,5.12,5.1,4.934970412679158,3.584,1.453
2002-01-29,5.02,5.11,4.910882555900607,3.566,1.476
2002-01-30,5.02,5.08,4.8636700198475005,3.559,1.488
2002-01-31,5.07,5.08,4.8138372897946615,3.59,1.486
2002-02-01,5.02,5.05,4.795922477026783,3.567,1.508
2002-02-04,4.94,5.02,4.752683300511627,3.515,1.51
2002-02-05,4.92,4.99,4.726177840916467,3.457,1.538
2002-02-06,4.92,4.98,4.76076147237774,3.467,1.549
2002-02-07,4.93,5.02,4.890488876261378,3.514,1.565
2002-02-08,4.9,5.03,4.8772782055614865,3.587,1.516
2002-02-11,4.91,5.06,4.884683381740403,3.623,1.516
2002-02-12,4.97,5.05,4.9514382911161015,3.578,1.478
2002-02-13,5.01,5.14,4.952287737586579,3.626,1.511
2002-02-14,4.95,5.14,4.908388984673144,3.612,1.523
2002-02-15,4.86,5.09,4.83803313073573,3.581,1.503
2002-02-19,4.88,5.05,4.856217006079309,3.564,1.524
2002-02-20,4.88,5.12,4.87876302490765,3.586,1.535
2002-02-21,4.88,5.14,4.906355835955269,3.594,1.503
2002-02-22,4.84,5.07,4.859124440487065,3.572,1.514
2002-02-25,4.86,5.05,4.886028509681173,3.571,1.515
2002-02-26,4.93,5.11,4.931273310214184,3.615,1.535
2002-02-27,4.84,5.16,4.919801526727719,3.619,1.527
2002-02-28,4.88,5.07,4.9230353438143455,3.61,1.511
2002-03-01,4.98,5.08,4.975971384653478,3.618,1.502
2002-03-04,5.02,5.16,4.97296083112982,3.662,1.482
2002-03-05,5.02,5.17,5.036957023724265,3.643,1.464
2002-03-06,5.06,5.3,5.089014114692139,3.707,1.451
2002-03-07,5.22,5.24,5.138300212383719,3.694,1.435
2002-03-08,5.33,5.36,5.134113132392718,3.717,1.449
2002-03-11,5.33,5.29,5.113127706686562,3.711,1.481
2002-03-12,5.32,5.29,5.122466680629335,3.684,1.458
2002-03-13,5.28,5.32,5.155931596044545,3.693,1.44
2002-03-14,5.4,5.32,5.1960176502184945,3.707,1.419
2002-03-15,5.35,5.38,5.180986752116509,3.734,1.45
2002-03-18,5.32,5.34,5.174565115005842,3.728,1.444
2002-03-19,5.33,5.35,5.187274833687962,3.698,1.441
2002-03-20,5.4,5.32,5.220075946149194,3.704,1.442
2002-03-21,5.39,5.35,5.239415408503236,3.722,1.442
2002-03-22,5.4,5.35,5.246012315145692,3.711,1.435
2002-03-25,5.41,5.37,5.266669636614224,3.707,1.451
2002-03-26,5.35,5.36,5.238581163463923,3.732,1.427
2002-03-27,5.35,5.36,5.17824251882786,3.685,1.404
2002-03-28,5.42,5.35,5.245557590511242,3.636,1.389
2002-03-29,5.42,5.35,5.245557590511242,3.636,1.399
2002-04-01,5.44,5.35,5.245557590511242,3.636,1.404
2002-04-02,5.36,5.43,5.241984685840577,3.646,1.39
2002-04-03,5.3,5.35,5.181188834457979,3.613,1.395
2002-04-04,5.28,5.33,5.129993940653566,3.55,1.394
2002-04-05,5.22,5.3,5.14705295120446,3.557,1.386
2002-04-08,5.25,5.28,5.167883184292097,3.553,1.369
2002-04-09,5.22,5.31,5.18044032380513,3.595,1.401
2002-04-10,5.24,5.28,5.2013236310967965,3.571,1.382
2002-04-11,5.22,5.31,5.134427283219173,3.593,1.363
2002-04-12,5.18,5.28,5.133029008599998,3.571,1.392
2002-04-15,5.15,5.25,5.110278771575138,3.545,1.373
2002-04-16,5.2,5.26,5.189129532894446,3.551,1.388
2002-04-17,5.24,5.32,5.189592419287519,3.592,1.408
2002-04-18,5.23,5.35,5.223491556308501,3.612,1.417
2002-04-19,5.21,5.33,5.228832238024877,3.594,1.405
2002-04-22,5.19,5.31,5.190704042059712,3.581,1.414
2002-04-23,5.18,5.31,5.227111369016503,3.555,1.428
2002-04-24,5.11,5.31,5.194763438482817,3.555,1.438
2002-04-25,5.1,5.22,5.138100232686611,3.521,1.436
2002-04-26,5.08,5.27,5.102240205216078,3.533,1.417
2002-04-29,5.13,5.24,5.160790364519778,3.518,1.417
2002-04-30,5.11,5.23,5.155331152372096,3.528,1.375
2002-05-01,5.08,5.23,5.11608784814412,3.528,1.372
2002-05-02,5.13,5.27,5.179673536782959,3.518,1.378
2002-05-03,5.08,5.29,5.126007457474785,3.519,1.378
2002-05-06,5.1,5.24,5.126007457474785,3.483,1.378
2002-05-07,5.09,5.22,5.119416308177507,3.437,1.365
2002-05-08,5.24,5.3,5.16864264616215,3.443,1.375
2002-05-09,5.2,5.36,5.203973663322587,3.443,1.367
2002-05-10,5.15,5.31,5.217969341132763,3.45,1.366
2002-05-13,5.23,5.34,5.226758905682889,3.447,1.376
2002-05-14,5.32,5.35,5.259368158681104,3.486,1.371
2002-05-15,5.28,5.4,5.25574611043222,3.491,1.367
2002-05-16,5.2,5.38,5.255998884965079,3.48,1.361
2002-05-17,5.27,5.38,5.295342155237233,3.505,1.365
2002-05-20,5.21,5.36,5.224404641183633,3.505,1.391
2002-05-21,5.18,5.33,5.219402566735531,3.491,1.401
2002-05-22,5.13,5.35,5.215678601561948,3.455,1.391
2002-05-23,5.16,5.34,5.204809038359799,3.466,1.409
2002-05-24,5.16,5.32,5.200261023183695,3.451,1.394
2002-05-28,5.16,5.34,5.234565354426475,3.522,1.377
2002-05-29,5.11,5.34,5.222560898166626,3.486,1.395
2002-05-30,5.06,5.29,5.21095472881552,3.473,1.375
2002-05-31,5.08,5.27,5.228151520579974,3.465,1.371
2002-06-03,5.06,5.32,5.228151520579974,3.482,1.367
2002-06-04,5.04,5.21,5.228151520579974,3.45,1.379
2002-06-05,5.08,5.28,5.1927419116493585,3.46,1.383
2002-06-06,5.04,5.28,5.189244937711086,3.474,1.365
2002-06-07,5.1,5.21,5.197193333376182,3.47,1.35
2002-06-10,5.07,5.3,5.1726654229047675,3.467,1.35
2002-06-11,5.02,5.27,5.189816006615654,3.454,1.353
2002-06-12,4.98,5.23,5.170194337955074,3.457,1.364
2002-06-13,4.94,5.24,5.05387665849563,3.453,1.366
2002-06-14,4.83,5.13,4.989185539528085,3.408,1.353
2002-06-17,4.89,5.12,4.994396812102243,3.394,1.362
2002-06-18,4.88,5.13,4.971805418759052,3.396,1.354
2002-06-19,4.76,5.08,4.943954425306402,3.356,1.364
2002-06-20,4.85,5.07,4.9834183196525155,3.35,1.361
2002-06-21,4.79,5.1,4.995814889602331,3.34,1.324
2002-06-24,4.87,5.07,4.925559241702224,3.351,1.325
2002-06-25,4.88,5.09,4.998642555429404,3.316,1.312
2002-06-26,4.75,5.01,4.911450197522448,3.281,1.303
2002-06-27,4.84,5.07,4.911761290434652,3.304,1.329
2002-06-28,4.86,5.07,4.971465038793058,3.299,1.305
2002-07-01,4.85,5.08,4.979485480508094,3.286,1.332
2002-07-02,4.77,5.1,4.974730337677072,3.279,1.318
2002-07-03,4.78,5.06,5.002135565442444,3.265,1.316
2002-07-05,4.9,5.13,5.084407486935541,3.286,1.311
2002-07-08,4.84,5.12,5.096195462601176,3.301,1.314
2002-07-09,4.78,5.13,5.095539640582795,3.311,1.311
2002-07-10,4.66,5.11,5.036024925537637,3.259,1.288
2002-07-11,4.66,5.06,4.964938268855041,3.234,1.272
2002-07-12,4.63,5.03,4.929914739862207,3.241,1.285
2002-07-15,4.66,4.99,4.898234003942318,3.196,1.271
2002-07-16,4.75,4.95,4.9135440539811865,3.188,1.266
