# FIELD CONTAMINATED -- gate 2 selected the 3,485 with sight of 2016-2020; structure comparisons valid, levels not.
# l2tune.crosses_label() applies its bars to the STITCHED W2+W3 blind book and requires n_w3 >= MIN_TRADES_BLIND, so membership of this field depends on
# performance in the very years this walk-forward trades. Every structure and every null draw is drawn from the same field, so relative
# statements hold; no absolute level here is an out-of-sample number. See FIXES.md, fourth contamination.
# HEADERED 2026-09-11 by audit: this run used the CONTAMINATED field (3,485; A-trend 1,804 / A-chop 678 / B-chop 1,003), NOT the clean field gate2_cleanfield.csv (4,807; 2,960 / 930 / 917).
# The clean-field results carry the _cleanfield suffix. DO NOT QUOTE LEVELS FROM THIS FILE.
budget,N,draw,total_return_pct,median_year_pct
team1,102,14,6.897057952989094,1.1788182553369997
team1,102,15,4.077312393497348,1.5240591827240513
team1,102,16,11.708506359666728,2.3560351368797643
team1,102,17,5.0438013926340926,1.1892688007325012
team1,102,18,6.700618348769725,0.7799562030831615
team1,102,19,0.9374498114876606,0.5223722517735531
team1,102,20,8.139628176451875,1.8073766705076755
team1,102,21,7.4406221753739,1.711852855970122
team1,102,22,8.16769527240213,0.9515816227146248
team1,102,23,7.244927570595385,1.3481103118035311
team1,102,24,3.284775976206807,-0.34438255106776827
team1,103,0,7.702291850083381,0.790366336708418
team1,103,1,8.791141161689374,0.9367156595647812
team1,103,2,7.7124810659281025,1.4870765994775803
team1,103,3,9.671197746445216,1.776018576426479
team1,103,4,7.780445452587321,1.4748683158001965
team1,103,5,6.3635909726702655,1.0027780585457677
team1,103,6,13.977425596955753,2.4517447925672595
team1,103,7,5.811391913123444,1.3032657594983894
team1,103,8,8.739444351363158,1.2303144591633748
team1,103,9,7.803544651688871,1.482119631847927
team1,103,10,5.842676657489747,1.1788942289431894
team1,103,11,6.99117299165526,1.5759231086908458
team1,103,12,13.249839917762765,3.2616131063115694
team1,103,13,5.886537154676518,0.4401020066668769
team1,103,14,7.206976608086036,1.2017177997319866
team1,103,15,4.12295062302837,0.5966018661929533
team1,103,16,9.023838978824706,1.381046708651828
team1,103,17,8.297780266073232,1.755955534888108
team1,103,18,9.098954843123547,2.6632175808179315
team1,103,19,4.4127644237605,0.5226401873654511
team1,103,20,10.454492107925155,2.4545745605172518
team1,103,21,7.720377277218626,1.569941140436462
team1,103,22,5.65025402974649,1.4466367348950404
team1,103,23,6.535842727100656,0.9570129072504184
team1,103,24,12.365671341002747,2.0337572666632564
team1,104,0,10.757549919113774,1.3056213467157733
team1,104,1,4.092530040195994,1.0303498609316235
team1,104,2,5.953968866414624,0.3564969406414233
team1,104,3,7.576090664859536,0.9868863381929028
team1,104,4,5.72418260992869,1.326151861789674
team1,104,5,4.586223877660307,0.6476038689088794
team1,104,6,5.131904843419275,0.4901184999347994
team1,104,7,7.502266857306025,1.7817967861123156
team1,104,8,4.946044191554973,1.0586300650390106
team1,104,9,6.990396643631321,1.3489683795097804
team1,104,10,10.031512701894435,1.3773022701878648
team1,104,11,3.0965842897176175,0.6965104333719915
team1,104,12,6.4774371071260095,1.144303651866211
team1,104,13,8.537457778755297,0.7060853555234698
team1,104,14,1.831886120084389,-0.07186586649575138
team1,104,15,8.362687035552824,1.9382046935514052
team1,104,16,5.617558239438147,1.058604714858346
team1,104,17,9.42890705093986,1.5013552398859125
team1,104,18,8.258527989989993,1.3349766911898884
team1,104,19,8.551828008101168,1.87751553936419
team1,104,20,7.575506736573508,0.9071353267070633
team1,104,21,9.22732433003766,1.2215023857969531
team1,104,22,6.677909985927533,1.1318067909320904
team1,104,23,6.312512449772815,1.2027890826429897
team1,104,24,6.6833866935663675,1.5327990932636406
team1,105,0,6.244022613324793,0.9094962374288228
team1,105,1,1.4266825111546115,0.5734504393935848
team1,105,2,0.398342918287792,0.7705974702421404
team1,105,3,5.276607781007178,1.3678221855829211
team1,105,4,6.989967729663315,0.9053787380811182
team1,105,5,2.9481726456736315,0.23896582835879157
team1,105,6,4.247273845541137,1.2779530206902767
team1,105,7,3.4709141296315087,0.17721793679067033
