ticker,config,detector,logic,oos_sharpe,base_sharpe,n_obs,delta
EURNZD,c2,markov_naive,switch_backwards,-0.24863720946607692,0.2838854130442308,2753,-0.5325226225103077
EURNZD,c2,markov_naive,gate,0.4123938607885464,0.2838854130442308,2753,0.12850844774431558
EURNZD,c2,hmm_2state,switch,-0.6336028417661976,0.2838854130442308,2753,-0.9174882548104284
EURNZD,c2,hmm_2state,switch_backwards,0.23981026826617002,0.2838854130442308,2753,-0.04407514477806079
EURNZD,c2,hmm_2state,gate,0.0005260663865224312,0.2838854130442308,2753,-0.2833593466577084
EURNZD,c3,trend_sma200,switch,-0.3650846122799169,0.14935399854546225,2753,-0.5144386108253791
EURNZD,c3,trend_sma200,switch_backwards,-0.2775305294284197,0.14935399854546225,2753,-0.426884527973882
EURNZD,c3,trend_sma200,gate,0.05123072962597897,0.14935399854546225,2753,-0.09812326891948328
EURNZD,c3,vol_regime,switch,-0.42157227527063684,0.14935399854546225,2753,-0.5709262738160991
EURNZD,c3,vol_regime,switch_backwards,-0.22210422665589144,0.14935399854546225,2753,-0.3714582252013537
EURNZD,c3,vol_regime,gate,-0.047309408448351,0.14935399854546225,2753,-0.19666340699381324
EURNZD,c3,markov_naive,switch,-0.41571505625791005,0.14935399854546225,2753,-0.5650690548033723
EURNZD,c3,markov_naive,switch_backwards,-0.2271602081964072,0.14935399854546225,2753,-0.3765142067418694
EURNZD,c3,markov_naive,gate,0.08253092711135276,0.14935399854546225,2753,-0.06682307143410948
EURNZD,c3,hmm_2state,switch,-0.7228541395545818,0.14935399854546225,2753,-0.872208138100044
EURNZD,c3,hmm_2state,switch_backwards,0.1534857741771502,0.14935399854546225,2753,0.004131775631687956
EURNZD,c3,hmm_2state,gate,-0.02004993031440311,0.14935399854546225,2753,-0.16940392885986535
EURNZD,c4,trend_sma200,switch,-0.235445723185295,-0.05528005806892296,2753,-0.18016566511637205
EURNZD,c4,trend_sma200,switch_backwards,-0.23980731183428902,-0.05528005806892296,2753,-0.18452725376536605
EURNZD,c4,trend_sma200,gate,-0.04970142826675714,-0.05528005806892296,2753,0.0055786298021658146
EURNZD,c4,vol_regime,switch,-0.4018993414066511,-0.05528005806892296,2753,-0.3466192833377282
EURNZD,c4,vol_regime,switch_backwards,-0.05528005806892296,-0.05528005806892296,2753,0.0
EURNZD,c4,vol_regime,gate,-0.03653538584112247,-0.05528005806892296,2753,0.01874467222780049
EURNZD,c4,markov_naive,switch,-0.2810728305175381,-0.05528005806892296,2753,-0.22579277244861518
EURNZD,c4,markov_naive,switch_backwards,-0.1933835461369082,-0.05528005806892296,2753,-0.13810348806798523
EURNZD,c4,markov_naive,gate,0.09842121282318526,-0.05528005806892296,2753,0.15370127089210822
EURNZD,c4,hmm_2state,switch,-0.39495269079555195,-0.05528005806892296,2753,-0.339672632726629
EURNZD,c4,hmm_2state,switch_backwards,-0.06397329826847269,-0.05528005806892296,2753,-0.008693240199549729
EURNZD,c4,hmm_2state,gate,-0.08169089309561207,-0.05528005806892296,2753,-0.026410835026689117
EURUSD,c0,trend_sma200,switch,-0.2201097293367112,0.18138433635339024,2753,-0.40149406569010143
EURUSD,c0,trend_sma200,switch_backwards,0.5216096914625054,0.18138433635339024,2753,0.3402253551091151
EURUSD,c0,trend_sma200,gate,-0.3217367769142008,0.18138433635339024,2753,-0.503121113267591
EURUSD,c0,vol_regime,switch,0.12629676088850988,0.18138433635339024,2753,-0.055087575464880356
EURUSD,c0,vol_regime,switch_backwards,0.18138433635339024,0.18138433635339024,2753,0.0
EURUSD,c0,vol_regime,gate,0.323148810329582,0.18138433635339024,2753,0.14176447397619174
EURUSD,c0,markov_naive,switch,0.5143836929743401,0.18138433635339024,2753,0.3329993566209498
