Date,EURGBP,EURAUD,EURNZD,EURUSD,EURCAD,EURCHF,EURJPY,GBPAUD,GBPNZD,GBPUSD,GBPCAD,GBPCHF,GBPJPY,AUDNZD,AUDUSD,AUDCAD,AUDCHF,AUDJPY,NZDUSD,NZDCAD,NZDCHF,NZDJPY,USDCAD,USDCHF,USDJPY,CADCHF,CADJPY,CHFJPY
2013-04-23,range,broken,drifting,broken,broken,drifting,broken,drifting,range,range,drifting,range,broken,broken,broken,drifting,trending,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,broken
2013-04-24,range,broken,drifting,broken,broken,drifting,broken,drifting,range,range,range,drifting,broken,broken,broken,drifting,broken,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,broken
2013-04-25,range,broken,range,broken,broken,drifting,broken,trending,range,range,range,drifting,broken,broken,broken,drifting,broken,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,broken
2013-04-26,drifting,broken,range,broken,broken,trending,broken,trending,range,drifting,drifting,broken,broken,broken,broken,drifting,broken,broken,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken
2013-04-29,drifting,broken,range,broken,broken,trending,broken,trending,drifting,drifting,drifting,broken,broken,trending,broken,drifting,broken,broken,broken,broken,range,broken,broken,broken,range,broken,broken,broken
2013-04-30,broken,broken,range,broken,broken,broken,range,trending,range,drifting,drifting,broken,range,trending,broken,drifting,broken,range,range,range,range,range,broken,broken,range,broken,range,drifting
2013-05-01,broken,broken,range,broken,broken,broken,range,trending,range,trending,drifting,broken,range,trending,broken,broken,broken,range,range,range,range,range,broken,broken,drifting,broken,range,drifting
2013-05-02,broken,broken,drifting,broken,broken,broken,range,trending,drifting,trending,range,broken,range,broken,broken,broken,broken,drifting,range,drifting,range,drifting,broken,broken,drifting,broken,range,range
2013-05-03,broken,broken,range,range,drifting,broken,range,trending,drifting,trending,drifting,broken,range,broken,broken,broken,broken,drifting,range,drifting,range,range,broken,range,range,range,range,range
2013-05-06,broken,broken,range,range,drifting,broken,drifting,trending,drifting,trending,range,broken,drifting,broken,broken,broken,broken,range,range,drifting,range,range,broken,range,range,range,drifting,range
2013-05-07,broken,broken,range,range,drifting,broken,drifting,trending,range,broken,drifting,broken,drifting,broken,broken,broken,range,range,range,range,range,range,broken,range,range,drifting,drifting,range
2013-05-08,broken,broken,range,range,drifting,broken,range,trending,range,broken,drifting,broken,range,broken,broken,broken,range,range,drifting,drifting,range,range,broken,range,range,drifting,drifting,range
2013-05-09,broken,drifting,drifting,range,drifting,broken,drifting,trending,drifting,broken,drifting,broken,drifting,broken,drifting,broken,drifting,range,drifting,drifting,drifting,range,drifting,range,range,drifting,broken,range
2013-05-10,broken,drifting,range,range,drifting,broken,drifting,trending,drifting,broken,drifting,broken,range,broken,trending,broken,range,range,drifting,trending,range,range,drifting,range,range,trending,broken,range
2013-05-13,broken,drifting,drifting,drifting,drifting,drifting,drifting,trending,drifting,broken,drifting,broken,drifting,broken,trending,broken,range,range,drifting,trending,range,range,range,drifting,drifting,trending,broken,range
2013-05-14,drifting,drifting,drifting,drifting,trending,drifting,drifting,trending,drifting,broken,broken,drifting,drifting,broken,trending,broken,range,range,drifting,trending,range,range,range,drifting,drifting,trending,broken,drifting
2013-05-15,drifting,trending,trending,broken,trending,trending,broken,trending,trending,broken,broken,drifting,drifting,range,trending,broken,drifting,range,broken,trending,range,range,range,broken,broken,trending,broken,drifting
2013-05-16,range,trending,trending,broken,trending,trending,broken,trending,trending,broken,broken,range,range,drifting,trending,broken,range,range,broken,trending,range,range,range,broken,broken,trending,broken,range
2013-05-17,drifting,trending,trending,broken,trending,trending,broken,trending,trending,broken,broken,drifting,drifting,drifting,trending,broken,drifting,range,broken,trending,range,range,range,broken,broken,trending,broken,drifting
2013-05-20,drifting,trending,trending,broken,trending,trending,broken,trending,trending,drifting,broken,drifting,drifting,range,trending,broken,drifting,range,broken,trending,range,range,range,broken,broken,trending,broken,range
2013-05-21,range,trending,trending,broken,broken,trending,broken,trending,trending,drifting,broken,drifting,drifting,drifting,trending,broken,drifting,range,broken,trending,range,range,drifting,broken,broken,broken,broken,range
2013-05-22,drifting,trending,trending,broken,broken,trending,broken,trending,trending,drifting,broken,range,drifting,drifting,trending,broken,drifting,range,broken,trending,range,range,drifting,broken,broken,broken,broken,drifting
2013-05-23,drifting,trending,trending,broken,broken,trending,broken,broken,broken,drifting,broken,range,drifting,drifting,trending,broken,drifting,range,broken,broken,range,range,drifting,broken,broken,broken,broken,drifting
2013-05-24,drifting,trending,trending,broken,broken,trending,broken,broken,broken,broken,broken,range,drifting,drifting,trending,broken,drifting,drifting,broken,broken,range,drifting,drifting,broken,broken,broken,broken,drifting
2013-05-28,broken,trending,trending,broken,broken,broken,broken,broken,broken,broken,broken,range,drifting,broken,trending,broken,drifting,drifting,broken,broken,drifting,drifting,broken,broken,broken,broken,broken,drifting
2013-05-29,broken,trending,trending,broken,broken,broken,broken,broken,broken,broken,broken,range,broken,broken,trending,broken,trending,drifting,broken,broken,range,drifting,broken,broken,broken,broken,broken,drifting
2013-05-30,broken,trending,trending,broken,broken,broken,broken,broken,broken,broken,broken,range,broken,broken,trending,broken,trending,trending,broken,broken,drifting,drifting,broken,broken,broken,broken,broken,broken
2013-05-31,broken,trending,trending,broken,broken,broken,broken,broken,broken,broken,drifting,range,broken,broken,trending,broken,trending,trending,broken,broken,drifting,drifting,broken,broken,broken,broken,range,broken
2013-06-03,broken,trending,trending,broken,broken,broken,range,trending,broken,broken,drifting,range,broken,broken,trending,broken,trending,trending,broken,broken,drifting,broken,broken,broken,broken,broken,range,broken
2013-06-04,broken,trending,trending,broken,broken,broken,drifting,trending,broken,broken,drifting,range,broken,broken,trending,broken,trending,trending,broken,broken,broken,broken,broken,broken,broken,drifting,range,broken
2013-06-05,broken,trending,trending,broken,broken,broken,range,trending,trending,broken,drifting,range,broken,broken,trending,broken,trending,trending,broken,broken,broken,broken,broken,broken,broken,drifting,range,broken
2013-06-06,broken,trending,trending,broken,broken,broken,drifting,trending,trending,broken,broken,range,broken,broken,trending,drifting,trending,trending,drifting,drifting,broken,broken,broken,broken,broken,drifting,drifting,broken
2013-06-07,broken,trending,trending,broken,broken,broken,drifting,trending,trending,broken,broken,range,broken,broken,trending,drifting,trending,trending,trending,drifting,broken,broken,broken,broken,broken,drifting,drifting,broken
2013-06-10,broken,trending,trending,broken,broken,broken,drifting,trending,trending,broken,broken,range,broken,broken,trending,trending,trending,trending,trending,trending,broken,broken,broken,broken,broken,drifting,drifting,broken
2013-06-11,broken,trending,trending,broken,broken,broken,range,trending,trending,broken,broken,range,broken,broken,trending,trending,trending,trending,trending,trending,broken,broken,broken,range,drifting,drifting,range,broken
2013-06-12,range,trending,trending,broken,broken,broken,drifting,trending,trending,broken,broken,drifting,broken,broken,trending,trending,trending,trending,trending,trending,broken,broken,broken,range,drifting,range,drifting,broken
2013-06-13,range,trending,trending,broken,broken,broken,drifting,trending,trending,broken,broken,drifting,broken,broken,trending,trending,trending,trending,trending,trending,broken,broken,broken,drifting,drifting,drifting,drifting,drifting
2013-06-14,drifting,trending,trending,broken,broken,broken,trending,trending,trending,broken,broken,range,broken,range,trending,trending,trending,trending,broken,trending,broken,broken,range,drifting,broken,drifting,broken,drifting
2013-06-17,range,broken,broken,broken,broken,broken,trending,broken,broken,broken,broken,drifting,trending,range,broken,broken,trending,trending,broken,broken,broken,broken,range,drifting,broken,drifting,broken,trending
2013-06-18,range,broken,broken,broken,broken,broken,trending,broken,broken,broken,broken,range,trending,range,broken,broken,broken,trending,broken,broken,broken,broken,range,range,broken,range,broken,trending
2013-06-19,drifting,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,drifting,trending,range,broken,broken,broken,trending,broken,broken,broken,broken,range,range,broken,drifting,broken,broken
2013-06-20,drifting,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,drifting,broken,range,broken,broken,broken,trending,broken,broken,broken,broken,range,range,broken,range,broken,broken
2013-06-21,drifting,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,drifting,broken,range,broken,broken,broken,trending,broken,broken,broken,broken,drifting,range,broken,drifting,broken,broken
2013-06-24,range,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,range,broken,range,broken,broken,broken,trending,broken,broken,broken,broken,drifting,range,broken,drifting,broken,broken
2013-06-25,range,broken,broken,broken,trending,broken,broken,trending,broken,broken,drifting,range,broken,range,trending,broken,trending,trending,trending,broken,trending,broken,drifting,range,broken,drifting,broken,broken
2013-06-26,range,broken,broken,broken,trending,broken,broken,broken,broken,broken,trending,range,broken,range,broken,broken,broken,trending,trending,broken,broken,broken,broken,range,broken,trending,broken,broken
2013-06-27,range,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,range,broken,range,broken,broken,broken,broken,broken,broken,broken,broken,broken,range,broken,broken,broken,broken
2013-06-28,range,range,range,broken,broken,broken,broken,broken,range,broken,broken,range,broken,range,broken,range,broken,broken,broken,range,broken,broken,broken,range,broken,broken,broken,broken
2013-07-01,range,range,range,range,broken,range,broken,broken,range,broken,broken,range,broken,drifting,broken,range,broken,broken,broken,range,broken,broken,broken,range,broken,broken,broken,broken
2013-07-02,range,range,range,range,broken,range,drifting,broken,range,range,broken,range,broken,drifting,broken,range,broken,broken,broken,drifting,broken,drifting,broken,range,drifting,broken,drifting,range
2013-07-03,drifting,range,range,range,broken,drifting,drifting,broken,range,range,broken,range,drifting,drifting,broken,range,broken,broken,broken,range,broken,drifting,broken,range,broken,broken,drifting,drifting
2013-07-05,range,range,range,range,broken,range,drifting,broken,range,range,broken,range,drifting,broken,broken,range,broken,broken,broken,range,broken,broken,broken,range,broken,broken,drifting,range
2013-07-08,drifting,range,drifting,drifting,broken,drifting,range,broken,drifting,drifting,broken,drifting,range,broken,broken,range,broken,broken,broken,range,broken,broken,broken,range,broken,broken,drifting,range
2013-07-09,drifting,range,drifting,drifting,broken,drifting,range,broken,drifting,drifting,broken,range,range,broken,broken,range,broken,broken,broken,drifting,broken,broken,broken,range,broken,broken,drifting,range
2013-07-10,drifting,drifting,drifting,broken,broken,drifting,range,drifting,drifting,trending,broken,range,range,broken,drifting,range,drifting,broken,broken,drifting,drifting,broken,broken,range,broken,broken,broken,range
