c1,c2,vol,base,exit_ind,slice,mode,ex_n,ex_total_R,ex_expectancy_R,ex_win_rate,ex_profit_factor,ex_sharpe,ex_sortino,ex_max_dd_R,ex_ulcer_R,ex_calmar,ex_max_trade_share,cr_n,cr_total_R,cr_expectancy_R,cr_win_rate,cr_profit_factor,cr_sharpe,cr_sortino,cr_max_dd_R,cr_ulcer_R,cr_calmar,cr_max_trade_share,all_total_R,crisis_share_of_total_R,risk_atr_len,risk_atr_mult,risk_tp_mult,risk_trail_mult,risk_trail_arm,risk_be_pct,ip2,rank_R,rank_S,score,rank,net_of_structure_R
linreg_slope_signals,hieken_ashi_smoothed_signals,efficiency_ratio_volume_signals,fantail_vma,adx_dmi_exit,chop,A,121,47.0963884265149,0.3892263506323545,0.3884297520661157,1.936614178587219,4.033697202768195,17.67525993522458,8.081118652865943,3.264965988590399,5.827954080319352,0.0594525417669529,6,-1.740628946325319,-0.2901048243875532,0.1666666666666666,0.6166546602020864,-3.019955254323163,-22.41695386955309,2.9999999999999862,1.5593017259944066,-0.580209648775109,-1.60861394722358,45.355759480189576,-0.038377241749983,33,1.0,2.8,1.5,2.0,0.05,"{""base"": {""fma_adx_length"": 6, ""fma_ma_length"": 11, ""fma_weighting"": 10}, ""c1"": {""length"": 26, ""r2_floor"": 0.046203}, ""c2"": {""alma_offset1"": 0.85, ""alma_offset2"": 0.85, ""alma_sigma1"": 6, ""alma_sigma2"": 6, ""ama_smooth1"": 0.181, ""ama_smooth2"": 0.181, ""frama_t1_a"": 1, ""frama_t1_b"": 168, ""frama_t2_a"": 1, ""frama_t2_b"": 168, ""lsma_offset1"": 0, ""lsma_offset2"": 0, ""ma_len1"": 10, ""ma_len2"": 8, ""vol_factor1"": 2.335389, ""vol_factor2"": 0.124633}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.3, ""length"": 10}}",174.0,77.0,125.5,88,0.36421704699395707
adx_dmi_signals,dspo_signals,variance_volume_signals,alma_baseline,adx_dmi_exit,chop,A,152,50.47043355186568,0.3320423259991163,0.4276315789473684,1.9858161212828724,3.886840982258352,16.213380019276894,4.509989771148738,1.6660300340445948,11.190808873832628,0.0594407416159231,3,6.66913128792952,2.2230437626431736,1.0,inf,26.22352669480712,,0.0,0.0,,0.4498336995449027,57.1395648397952,0.1167165221966262,10,1.0,3.0,1.5,2.0,0.05,"{""base"": {""length"": 9, ""offset"": 0.689461, ""sigma"": 6}, ""c1"": {""adx_smoothing"": 40, ""adx_threshold"": 25, ""di_length"": 14}, ""c2"": {""len"": 40}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 8, ""filter_lookback"": 25, ""hline"": 0, ""lookback"": 25}}",144.0,110.0,127.0,89,0.3070330223607189
adx_dmi_signals,schaff_trend_cycle_signals,vertical_horizontal_filter_volume_signals,frama_baseline,adx_dmi_exit,chop,A,134,47.897527025166255,0.3574442315310914,0.4104477611940298,1.9257928615559747,3.890359727570635,17.24573127930882,5.307540291637071,2.0416722519606534,9.024430224418063,0.0605459233516655,9,11.24660196318112,1.249622440353458,0.5555555555555556,31.7697422617057,12.662726825370678,292.7202627561313,0.2339229327873146,0.090912293814565,48.07823597785795,0.2578556624920096,59.144128988347376,0.1901558473436465,30,1.0,2.9,1.5,2.0,0.05,"{""base"": {""length"": 4}, ""c1"": {""adx_smoothing"": 2, ""adx_threshold"": 25, ""di_length"": 14}, ""c2"": {""cycleLen"": 5, ""d1"": 3, ""d2"": 3, ""lowerBand"": 25, ""macdFast"": 12, ""macdSlow"": 62, ""stc_midline"": 62, ""upperBand"": 75}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 10, ""vhf_threshold"": 0.431496}}",165.0,89.0,127.0,90,0.33243492789269397
bears_bulls_impulse_signals,donchian_breakout_signals,variance_volume_signals,t3_baseline,adx_dmi_exit,chop,A,146,44.76822314671607,0.3066316653884662,0.3219178082191781,1.5344996812886351,2.8307539016013026,19.590548808287274,19.61786491018408,7.460749815602861,2.2820130198508948,0.0636612266397056,4,3.699999999999979,0.9249999999999948,0.5,2.849999999999979,6.606050677144094,,1.000000000000001,0.5000000000000007,3.699999999999974,0.7702702702702738,48.46822314671605,0.076338676348829,44,1.0,2.85,1.5,2.0,0.05,"{""base"": {""length"": 100, ""volume_factor"": 0.7}, ""c1"": {""length"": 5}, ""c2"": {""length"": 57}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 43, ""filter_lookback"": 11, ""hline"": 0, ""lookback"": 20}}",197.0,57.0,127.0,91,0.2816223617500688
center_of_gravity_signals,volatility_quality_signals,variance_volume_signals,frama_baseline,adx_dmi_exit,chop,A,459,115.94397629228258,0.252601255538742,0.3965141612200435,1.5834209323967197,2.849432073060967,12.315228405397258,12.936475097704758,4.328957917211944,8.962563249772254,0.0228558661238221,22,24.60703850709746,1.1185017503226118,0.6363636363636364,5.819610272468108,11.051963277301684,45.47015894480143,1.0000000000000044,0.4558940251323319,24.60703850709735,0.1076927643786011,140.55101479938003,0.1750754951305126,31,1.0,2.65,1.5,2.0,0.05,"{""base"": {""length"": 4}, ""c1"": {""length"": 10, ""signal_length"": 3}, ""c2"": {""atr_pct"": 0.092464, ""smooth"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 12, ""filter_lookback"": 132, ""hline"": 0, ""lookback"": 16}}",3.0,252.0,127.5,92,0.22759195190034462
adx_dmi_signals,chandelier_exit_signals,variance_volume_signals,alma_baseline,adx_dmi_exit,chop,A,135,49.35078749988102,0.3655613888880076,0.4666666666666667,2.249143088191556,5.092745235297678,16.52791803413818,3.340035321089281,1.11124270861938,14.775528626381808,0.039513047284296,4,5.50583252811427,1.3764581320285676,0.75,16.99753892472001,19.04882334216017,,0.3441674718857195,0.1720837359428597,15.99753892471999,0.3541698716847592,54.8566200279953,0.1003676953721254,44,1.0,1.95,1.5,2.0,0.05,"{""base"": {""length"": 9, ""offset"": 0.689461, ""sigma"": 6}, ""c1"": {""adx_smoothing"": 17, ""adx_threshold"": 25, ""di_length"": 14}, ""c2"": {""atr_mult"": 9, ""atr_period"": 145}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 10, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 25}}",153.0,105.0,129.0,93,0.34055208524961017
bears_bulls_impulse_signals,volatility_quality_signals,variance_volume_signals,frama_baseline,adx_dmi_exit,chop,A,119,44.816219112051705,0.3766068832945521,0.361344537815126,1.7707236350084603,3.5463871345461664,18.94803182344763,9.113684518536772,3.5266747173782083,4.91746439334144,0.0669400511564633,17,14.800371745879326,0.8706101026987839,0.4705882352941176,4.038076235089475,8.076744207282767,33.385772488162935,2.203128833109492,0.9676316034032416,6.71788754404803,0.2026976113512323,59.61659085793104,0.2482592770383208,2,1.0,3.0,1.5,2.0,0.05,"{""base"": {""length"": 100}, ""c1"": {""length"": 3}, ""c2"": {""atr_pct"": 0.060835, ""smooth"": 28}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 5, ""filter_lookback"": 57, ""hline"": 0, ""lookback"": 20}}",196.0,63.0,129.5,94,0.3515975796561547
center_of_gravity_signals,price_momentum_oscillator_signals,variance_volume_signals,mcginley_dynamic_index,adx_dmi_exit,chop,A,210,59.398697284334204,0.2828509394492104,0.3952380952380952,1.638925149537954,3.3962096208721997,14.157366805422765,10.42349802465602,3.4260603212504095,5.698537779143906,0.0336707721118235,8,5.2879202243378725,0.6609900280422341,0.5,2.9497657376420277,7.224420443405461,27.941115840295858,1.7120797756621124,0.836550118946759,3.0885945266731953,0.3782205319200777,64.68661750867207,0.0817467418763851,46,1.0,2.0,1.5,2.0,0.05,"{""base"": {""mci_length"": 11}, ""c1"": {""length"": 12, ""signal_length"": 3}, ""c2"": {""s1"": 28, ""s2"": 20, ""sig"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 12, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 20}}",87.0,175.0,131.0,95,0.257841635810813
ehlers_reverse_ema_signals,glitch_index_signals,efficiency_ratio_volume_signals,frama_baseline,adx_dmi_exit,chop,A,163,52.036056225007144,0.3192396087423751,0.3619631901840491,1.8292971902888655,3.581172776197986,15.49108978102732,6.971904416509673,2.7247955290478707,7.463678948578848,0.053991866665976,13,6.1030429036461324,0.4694648387420101,0.3846153846153846,2.0643763475082832,4.408058069920968,18.606019610084683,3.611509916525222,1.497917007779109,1.689886791040052,0.460348035214586,58.139099128653285,0.1049731247149357,21,1.05,2.95,1.5,2.0,0.05,"{""base"": {""length"": 8}, ""c1"": {""alpha"": 0.1}, ""c2"": {""length"": 300, ""multiplier"": 2, ""smooth"": 30}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 12}}",130.0,133.0,131.5,96,0.2942303051039777
aroon_signals,price_momentum_oscillator_signals,volatility_ratio_volume_signals,rma_baseline,adx_dmi_exit,chop,A,298,73.53536171075169,0.2467629587609117,0.3221476510067114,1.4677084306268482,2.462098896654256,12.841188316536272,12.97693510557968,4.822556556561206,5.6666201312152475,0.0373969738643161,13,18.223695546932465,1.4018227343794205,0.6153846153846154,5.825801461036606,12.499351299027882,92.77466346727137,2.1511238718683785,0.7759455919216872,8.47170903789195,0.1509024332039451,91.75905725768416,0.198603779197027,5,1.0,2.75,1.5,2.0,0.05,"{""base"": {""ma_length"": 20}, ""c1"": {""length"": 13}, ""c2"": {""s1"": 28, ""s2"": 20, ""sig"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 14}}",38.0,227.0,132.5,97,0.2217536551225143
dpo_signals,parabolic_sar_signals,fractal_dimension_volume_signals,mcginley_dynamic_index,adx_dmi_exit,chop,A,225,63.49701438369591,0.2822089528164263,0.3377777777777778,1.621507374621527,2.8903029287691555,13.410353975671237,11.323440541228578,4.666353626628957,5.607572552927149,0.0472463158956072,13,13.378769050815214,1.0291360808319394,0.4615384615384615,3.89506609774075,8.521273011397776,44.03480906038582,2.329897625542417,1.0916326817652486,5.742213264713955,0.2242358761561263,76.87578343451112,0.1740309945876819,31,1.0,3.0,1.5,2.0,0.05,"{""base"": {""mci_length"": 11}, ""c1"": {""len"": 41}, ""c2"": {""sar_increment"": 0.037476, ""sar_maximum"": 0.374763, ""sar_start"": 0.00304}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""fd_threshold"": 1.5, ""length"": 130}}",66.0,199.0,132.5,98,0.25719964917802884
coppock_curve_signals,dpo_signals,waddah_attar_explosion_volume_signals,frama_baseline,adx_dmi_exit,chop,A,95,39.46137437397231,0.4153828881470769,0.5052631578947369,1.99302312931845,5.200819765362536,24.928535063244563,7.728401821907553,2.2385965357676394,5.106020013363165,0.04181303936257,8,8.634439067737006,1.0793048834671255,0.75,7.822618214278688,16.1895777994464,112.08715413062023,0.7408674932612911,0.3209727105811919,11.654498471418004,0.1910952161519455,48.09581344170932,0.1795257934082285,3,1.0,1.65,1.5,2.0,0.05,"{""base"": {""length"": 19}, ""c1"": {""long_roc"": 14, ""short_roc"": 11, ""smooth_len"": 10}, ""c2"": {""len"": 50}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 25, ""bbStd"": 2, ""fastEma"": 25, ""sensitivity"": 80, ""slowEma"": 32}}",250.0,20.0,135.0,99,0.3903735845086795
aroon_signals,center_of_gravity_signals,waddah_attar_explosion_volume_signals,sma_baseline,adx_dmi_exit,chop,A,158,49.34187905528658,0.3122903737676366,0.4620253164556962,1.8202031293602543,4.3973189893383715,15.937196888986367,5.8609593950712835,1.9052866977371408,8.418737569958283,0.0304001393688167,10,6.145204479302429,0.614520447930243,0.6,3.1525900663459367,8.426588110898718,30.813193462223076,1.000000000000007,0.4053728021195186,6.145204479302386,0.2440927726737372,55.48708353458901,0.1107501798228715,11,1.0,1.5,1.5,2.0,0.05,"{""base"": {""length"": 200}, ""c1"": {""length"": 25}, ""c2"": {""length"": 2, ""signal_length"": 3}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 5, ""bbStd"": 6, ""fastEma"": 16, ""sensitivity"": 80, ""slowEma"": 49}}",154.0,117.0,135.5,100,0.28728107012923915
polychromatic_momentum_signals,lemantrend_signals,chaikin_volatility_volume_signals,frama_baseline,adx_dmi_exit,chop,A,273,73.59379582438393,0.269574343679062,0.3626373626373626,1.6749068166989085,3.0500199400489385,12.701981281730456,8.630575302957517,3.0737106576489635,8.52710198811021,0.0387260905362313,11,8.095503406599448,0.7359548551454044,0.4545454545454545,3.215071884919394,6.7657842505606745,26.99845795304459,2.0,0.8731746570739632,4.047751703299724,0.3520472856174324,81.68929923098337,0.0991011488996708,29,1.0,2.85,1.5,2.0,0.05,"{""base"": {""length"": 10}, ""c1"": {""len"": 14}, ""c2"": {""fast_period"": 18, ""medium_period"": 21, ""slow_period"": 13, ""smooth"": 30}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 19, ""roc_len"": 12}}",37.0,236.0,136.5,101,0.24456504004066462
coral_signals,volatility_quality_signals,variance_volume_signals,ema_baseline,adx_dmi_exit,chop,A,257,65.7608257988785,0.2558786996065311,0.2996108949416342,1.5579568297816355,2.6674885576400413,13.129739188540388,11.66766312108004,3.3339875447997844,5.636160824704307,0.0434474905452236,5,3.4526518901851952,0.6905303780370391,0.4,2.5266184354836305,5.524591279722007,48.864499874700975,2.261633824100519,1.1850134039313605,1.5266184354836307,0.8275212642388939,69.2134776890637,0.049884097800951,48,1.05,3.0,1.5,2.0,0.05,"{""base"": {""ma_length"": 37}, ""c1"": {""const_d"": 2, ""smooth_period"": 100}, ""c2"": {""atr_pct"": 0.075, ""smooth"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 2, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 11}}",55.0,218.0,136.5,102,0.2308693959681337
coral_signals,hieken_ashi_smoothed_signals,variance_volume_signals,fantail_vma,adx_dmi_exit,chop,A,248,68.08417576626685,0.2745329667994631,0.407258064516129,1.648315460272507,3.104620675815253,12.810440448002904,7.980774916483938,2.584135606671298,8.531023174910246,0.0396567920462035,3,2.313702765794719,0.7712342552649063,0.3333333333333333,6.989436529502085,7.327503219686862,220.02879375347985,0.1538033891588162,0.0887984281331193,15.043249556780616,1.1669606139199094,70.39787853206155,0.0328660865077202,28,1.0,2.7,1.5,2.0,0.05,"{""base"": {""fma_adx_length"": 2, ""fma_ma_length"": 6, ""fma_weighting"": 10}, ""c1"": {""const_d"": 14, ""smooth_period"": 12}, ""c2"": {""alma_offset1"": 0.85, ""alma_offset2"": 0.85, ""alma_sigma1"": 6, ""alma_sigma2"": 6, ""ama_smooth1"": 0.181, ""ama_smooth2"": 0.181, ""frama_t1_a"": 1, ""frama_t1_b"": 168, ""frama_t2_a"": 1, ""frama_t2_b"": 168, ""lsma_offset1"": 0, ""lsma_offset2"": 0, ""ma_len1"": 8, ""ma_len2"": 8, ""vol_factor1"": 0.82, ""vol_factor2"": 0.82}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 28, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 11}}",48.0,229.0,138.5,103,0.2495236631610657
dspo_signals,fx_sniper_ergodic_cci_signals,efficiency_ratio_volume_signals,fantail_vma,adx_dmi_exit,chop,A,151,45.5783668227844,0.3018434888926119,0.3774834437086092,1.5880853901404048,3.061028279678807,17.32912171593334,7.696829603622977,2.693647921048244,5.921706620779314,0.0562814679446132,3,-1.441098146336416,-0.4803660487788053,0.3333333333333333,0.2794509268317955,-8.472555631295391,,1.0000000000000049,0.5773502691896286,-1.441098146336409,0.6939152635385883,44.137268676447995,-0.0326503698473167,19,1.15,2.95,1.5,2.0,0.05,"{""base"": {""fma_adx_length"": 2, ""fma_ma_length"": 26, ""fma_weighting"": 10}, ""c1"": {""len"": 17}, ""c2"": {""cci_length"": 61, ""ema1_length"": 5, ""ema2_length"": 3, ""trigger_length"": 22}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}",191.0,86.0,138.5,104,0.2768341852542145
kuskus_starlight_signals,dpo_signals,efficiency_ratio_volume_signals,rma_baseline,adx_dmi_exit,chop,A,168,46.53058746856709,0.2769677825509946,0.3511904761904761,1.4898847320699706,2.6798791958848627,17.021283258132513,10.317985547385469,3.880601317037543,4.509658135774162,0.0569517847112972,3,0.6499999999999998,0.2166666666666666,0.3333333333333333,1.325000000000001,1.6321502475185226,,0.999999999999997,0.5773502691896241,0.6500000000000018,4.076923076923067,47.1805874685671,0.0137768526183156,14,1.0,2.65,1.5,2.0,0.05,"{""base"": {""ma_length"": 20}, ""c1"": {""index_smooth"": 0.7, ""price_smooth"": 0.7, ""range_periods"": 37}, ""c2"": {""len"": 41}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}",181.0,98.0,139.5,105,0.25195847891259715
hieken_ashi_smoothed_signals,dpo_signals,volatility_ratio_volume_signals,fantail_vma,adx_dmi_exit,chop,A,350,84.44325885891281,0.241266453882608,0.2885714285714286,1.4676390933544383,2.371019544434547,12.106354862918137,15.2872880280836,5.14148757212157,5.523756646946524,0.0349347010035325,23,34.923099367124,1.5183956246575654,0.6521739130434783,5.518734067331884,12.7875979018405,251.1208201690369,4.000000000000005,1.2092619489089544,8.730774841780988,0.084471311351509,119.36635822603682,0.2925707032210218,39,1.0,2.95,1.5,2.0,0.05,"{""base"": {""fma_adx_length"": 2, ""fma_ma_length"": 60, ""fma_weighting"": 12}, ""c1"": {""alma_offset1"": 0.85, ""alma_offset2"": 0.85, ""alma_sigma1"": 6, ""alma_sigma2"": 6, ""ama_smooth1"": 0.181, ""ama_smooth2"": 0.181, ""frama_t1_a"": 1, ""frama_t1_b"": 168, ""frama_t2_a"": 1, ""frama_t2_b"": 168, ""lsma_offset1"": 0, ""lsma_offset2"": 0, ""ma_len1"": 15, ""ma_len2"": 2, ""vol_factor1"": 5.395052, ""vol_factor2"": 0.665127}, ""c2"": {""len"": 50}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 3}}",22.0,258.0,140.0,106,0.2162571502442106
dspo_signals,waddah_attar_explosion_signals,chaikin_volatility_volume_signals,vidya,adx_dmi_exit,chop,A,191,53.79667738187919,0.2816579967637654,0.387434554973822,1.5989590674840974,3.2017397880919263,14.41780687893514,13.743892487663654,5.161128522111155,3.914224258532757,0.0399652934834264,12,1.7351980098776647,0.144599834156472,0.3333333333333333,1.2527673795070016,1.537607376133455,9.780721831386996,6.8648019901223085,3.623846198810372,0.2527673795070015,1.2390516746567626,55.53187539175686,0.0312468829413104,14,1.0,2.15,1.5,2.0,0.05,"{""base"": {""vda_length"": 9}, ""c1"": {""len"": 14}, ""c2"": {""bbLen"": 5, ""bbStd"": 2, ""fastEma"": 16, ""sensitivity"": 281, ""slowEma"": 40}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 19, ""roc_len"": 12}}",115.0,166.0,140.5,107,0.256648693125368
price_momentum_oscillator_signals,fx_sniper_ergodic_cci_signals,variance_volume_signals,ema_baseline,adx_dmi_exit,chop,A,372,86.53704156973812,0.2326264558326293,0.3602150537634409,1.4731717959709218,2.656527983936106,12.048333089836074,9.62972949280062,2.648062936300678,8.986445739149262,0.024844852111883,12,6.237244614631314,0.5197703845526095,0.4166666666666667,2.382136650892671,5.641720811374022,23.35954789764906,1.9999999999999911,0.752925147614764,3.1186223073156705,0.3447034921408305,92.77428618436944,0.0672303164072434,11,1.0,2.15,1.5,2.0,0.05,"{""base"": {""ma_length"": 20}, ""c1"": {""s1"": 28, ""s2"": 20, ""sig"": 10}, ""c2"": {""cci_length"": 17, ""ema1_length"": 6, ""ema2_length"": 3, ""trigger_length"": 14}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 5, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 200}}",21.0,261.0,141.0,108,0.2076171521942319
schaff_trend_cycle_signals,coppock_curve_signals,efficiency_ratio_volume_signals,fantail_vma,adx_dmi_exit,chop,A,168,51.37338793678376,0.305793975814189,0.3452380952380952,1.8096124037793797,3.5566066034076904,15.06385735835492,9.561369414980454,3.744280985108852,5.3730156954602695,0.0496365940112388,7,1.3472842539759533,0.1924691791394219,0.2857142857142857,1.3590158021969498,1.8660179018733116,8.445392578290713,2.000000000000008,0.8734256938101478,0.673642126987974,1.8926963574870987,52.720672190759714,0.0255551418066344,45,1.0,2.55,1.5,2.0,0.05,"{""base"": {""fma_adx_length"": 4, ""fma_ma_length"": 11, ""fma_weighting"": 19}, ""c1"": {""cycleLen"": 12, ""d1"": 3, ""d2"": 3, ""lowerBand"": 9, ""macdFast"": 23, ""macdSlow"": 50, ""stc_midline"": 62, ""upperBand"": 75}, ""c2"": {""long_roc"": 14, ""short_roc"": 14, ""smooth_len"": 8}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.3, ""length"": 10}}",136.0,146.0,141.0,109,0.28078467217579156
