c1,c2,vol,base,exit_ind,slice,mode,crosses_label,expectancy_R,total_R,profit_factor,win_rate,sharpe,sortino,max_dd_R,ulcer_R,calmar,n_blind,n_w2,n_w3,risk_atr_len,risk_atr_mult,risk_be_pct,risk_tp_mult,risk_trail_arm,risk_trail_mult,ip2,ip1,risk1,stage,stage_w1,cheap_gain_R,base_R_w1w2,final_R_w1w2,cheap_ip,cheap_risk,cheap_ip_w1,cheap_risk_w1,cheap_gain_R_w1,resumed,src_file,floor_p5,W1_exp,W1_n,W1_pf,W2_exp,W2_n,W2_pf,W3_exp,W3_n,W3_pf,scored,margin_worst_R,margin_mean_R
coral_signals,bears_bulls_impulse_signals,variance_volume_signals,frama_baseline,adx_dmi_exit,chop,B,False,-0.0909345694195509,-21.18775467475536,0.8403117557439729,0.2703862660944206,-1.074175112196586,-4.7197554274951,27.449760050597604,14.538028963410117,-0.7718739484680518,233,141,92,5,1.0,0.05,2.9,2.0,1.5,"{""base"": {""length"": 100}, ""c1"": {""const_d"": 17, ""smooth_period"": 28}, ""c2"": {""length"": 56}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 19, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 87}}","{""base"": {""length"": 2}, ""c1"": {""const_d"": 11, ""smooth_period"": 10}, ""c2"": {""length"": 13}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 2, ""hline"": 0, ""lookback"": 87}}","{""atr_len"": 26, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 2.9, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,0.0448799833186301,0.4122173609853049,,,,,,False,gate2_tuned_modeB.csv,-0.0550301260173602,0.4419270352899903,103,1.9764219427416072,-0.0785352518529939,141,0.8528784780689933,-0.1099378713422089,92,0.8238374132191405,True,0.023505125835633696,0.03920643558024121
fisher_transform_signals,volatility_quality_signals,efficiency_ratio_volume_signals,frama_baseline,adx_dmi_exit,chop,B,False,-0.0938832488944613,-41.590279260246355,0.8185782190814819,0.2866817155756208,-1.2009584730906817,-4.54990600713229,57.06441405214843,26.143279628407512,-0.728830391953889,443,349,94,50,1.0,0.05,2.85,2.0,1.5,"{""base"": {""length"": 4}, ""c1"": {""length"": 43}, ""c2"": {""atr_pct"": 0.040025, ""smooth"": 43}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 19}}","{""base"": {""length"": 19}, ""c1"": {""length"": 10}, ""c2"": {""atr_pct"": 0.060835, ""smooth"": 5}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.243339, ""length"": 12}}","{""atr_len"": 39, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 3.0, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,0.0341106127675827,0.4547685886762199,,,,,,False,gate2_tuned_modeB.csv,-0.0550301260173602,0.1373557104803973,334,1.3016819525315697,-0.0980351120639513,349,0.8155134872233922,-0.0784683526588015,94,0.8315578772402629,True,0.023438226641441302,0.0332216063440162
coral_signals,trend_direction_force_index_signals,variance_volume_signals,hma_baseline,adx_dmi_exit,chop,B,False,-0.0822930312615124,-14.154401376980132,0.8062573103409395,0.3197674418604651,-1.2488323738740588,-3.867225927155511,30.390762413572325,17.95518480245843,-0.4657468340004154,172,119,53,48,1.0,0.05,2.95,2.0,1.5,"{""base"": {""ma_length"": 20}, ""c1"": {""const_d"": 7, ""smooth_period"": 10}, ""c2"": {""fhigh"": 0.328967, ""flow"": -0.05, ""lookback"": 24}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 11}}","{""base"": {""ma_length"": 25}, ""c1"": {""const_d"": 61, ""smooth_period"": 12}, ""c2"": {""fhigh"": 0.216438, ""flow"": -0.05, ""lookback"": 13}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 66, ""filter_lookback"": 25, ""hline"": 0, ""lookback"": 200}}","{""atr_len"": 47, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 3.0, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,0.0871349706061461,0.5680056091327613,,,,,,False,gate2_tuned_modeB.csv,-0.0550301260173602,0.4475391343223792,110,2.6953915566640547,-0.0840384484992711,119,0.7938645587343695,-0.0783740755767333,53,0.8307541368383334,True,0.0233439495593731,0.026176136020641998
lemantrend_signals,hieken_ashi_smoothed_signals,variance_volume_signals,rma_baseline,adx_dmi_exit,trend,A,False,-0.1147687646247502,-19.74022751545704,0.6763897128613598,0.2790697674418604,-2.900470506293557,,21.70732730425032,12.281391543600677,-0.90938083895717,172,86,86,30,1.0,0.05,1.6,1.0,1.45,"{""base"": {""ma_length"": 20}, ""c1"": {""fast_period"": 12, ""medium_period"": 21, ""slow_period"": 130, ""smooth"": 20}, ""c2"": {""alma_offset1"": 0.85, ""alma_offset2"": 0.85, ""alma_sigma1"": 6, ""alma_sigma2"": 6, ""ama_smooth1"": 0.181, ""ama_smooth2"": 0.181, ""frama_t1_a"": 1, ""frama_t1_b"": 168, ""frama_t2_a"": 1, ""frama_t2_b"": 168, ""lsma_offset1"": 0, ""lsma_offset2"": 0, ""ma_len1"": 6, ""ma_len2"": 8, ""vol_factor1"": 0.82, ""vol_factor2"": 0.665127}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 8, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 20}}","{""base"": {""ma_length"": 25}, ""c1"": {""fast_period"": 12, ""medium_period"": 21, ""slow_period"": 130, ""smooth"": 20}, ""c2"": {""alma_offset1"": 0.85, ""alma_offset2"": 0.85, ""alma_sigma1"": 6, ""alma_sigma2"": 6, ""ama_smooth1"": 0.181, ""ama_smooth2"": 0.181, ""frama_t1_a"": 1, ""frama_t1_b"": 168, ""frama_t2_a"": 1, ""frama_t2_b"": 168, ""lsma_offset1"": 0, ""lsma_offset2"": 0, ""ma_len1"": 10, ""ma_len2"": 10, ""vol_factor1"": 1.53653, ""vol_factor2"": 0.189431}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 5, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 87}}","{""atr_len"": 22, ""atr_mult"": 1.0, ""be_pct"": 0.16, ""tp_mult"": 1.85, ""trail_arm"": 1.0, ""trail_mult"": 0.7}",full,full,,0.0663656949996212,0.4925782311262917,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.3606940665256777,102,2.751942608839008,-0.1265589057160113,86,0.6598729408882195,-0.1029786235334891,86,0.6946151164179285,True,0.02318685360505511,0.03497699469631621
price_momentum_oscillator_signals,laguerre_filter_signals,chaikin_volatility_volume_signals,sma_baseline,adx_dmi_exit,trend,A,False,-0.1233476070995675,-27.62986399030313,0.6516849289704442,0.2142857142857142,-2.8668956223796687,-21.390167591287337,30.668202151944463,17.234958437101934,-0.9009287161148868,224,96,128,3,1.0,0.05,2.25,1.8,2.0,"{""base"": {""length"": 25}, ""c1"": {""s1"": 100, ""s2"": 11, ""sig"": 10}, ""c2"": {""alpha"": 0.865752}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 28, ""roc_len"": 12}}","{""base"": {""length"": 200}, ""c1"": {""s1"": 4, ""s2"": 16, ""sig"": 10}, ""c2"": {""alpha"": 0.2}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 12, ""roc_len"": 15}}","{""atr_len"": 26, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 3.0, ""trail_arm"": 2.0, ""trail_mult"": 0.5}",full,full,,0.1480304276433777,0.4919089832115777,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.3863128153167007,104,2.4577512568144684,-0.1028718523354472,96,0.6957842369824805,-0.1387044231726578,128,0.6211356231389774,True,0.023080082407013203,0.04099636782561851
price_momentum_oscillator_signals,lemantrend_signals,ttm_squeeze_volume_signals,vidya,adx_dmi_exit,trend,A,False,-0.1305602996777055,-22.456371544565357,0.6210232111229462,0.1802325581395348,-2.9996382725833644,-15.52783767633482,24.636974650051723,13.05636171666822,-0.91149062997953,172,88,84,3,1.0,0.02,3.0,1.0,2.0,"{""base"": {""vda_length"": 9}, ""c1"": {""s1"": 19, ""s2"": 16, ""sig"": 10}, ""c2"": {""fast_period"": 18, ""medium_period"": 138, ""slow_period"": 13, ""smooth"": 2}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bb_length"": 2, ""bb_mult"": 2, ""kc_length"": 87, ""kc_mult"": 1.5}}","{""base"": {""vda_length"": 20}, ""c1"": {""s1"": 35, ""s2"": 20, ""sig"": 10}, ""c2"": {""fast_period"": 34, ""medium_period"": 210, ""slow_period"": 16, ""smooth"": 2}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bb_length"": 16, ""bb_mult"": 2, ""kc_length"": 16, ""kc_mult"": 1.216696}}","{""atr_len"": 44, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 2.9, ""trail_arm"": 1.75, ""trail_mult"": 0.95}",full,full,,0.080028780131133,0.6335209819894297,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.3342999129556968,110,2.223078721145291,-0.1027458060711839,88,0.697390625495093,-0.1596992929797758,84,0.5433494812389711,True,0.022954036142749906,0.05143077959704585
kuskus_starlight_signals,fisher_transform_signals,vertical_horizontal_filter_volume_signals,sma_baseline,adx_dmi_exit,trend,A,False,-0.1073181646218232,-24.0392688752884,0.6476298007974688,0.2232142857142857,-2.6920856586438786,-10.28078308977116,27.81969531268297,15.643358163400965,-0.8641097109474424,224,166,58,2,1.0,0.05,3.0,1.0,1.8,"{""base"": {""length"": 20}, ""c1"": {""index_smooth"": 0.161709, ""price_smooth"": 0.07, ""range_periods"": 24}, ""c2"": {""length"": 43}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 52, ""vhf_threshold"": 0.35}}","{""base"": {""length"": 200}, ""c1"": {""index_smooth"": 0.862993, ""price_smooth"": 0.373569, ""range_periods"": 3}, ""c2"": {""length"": 2}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 15, ""vhf_threshold"": 0.431496}}","{""atr_len"": 36, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 3.0, ""trail_arm"": 1.9, ""trail_mult"": 0.5}",full,full,,0.0063168936274416,0.36597629032121,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.2806768805673851,112,2.30671277744833,-0.1027370181386978,166,0.6256084119212616,-0.1204297217976647,58,0.6918797016072856,True,0.022945248210263808,0.03179160003974725
ichimoku_signals,supertrend_signals,chaikin_volatility_volume_signals,tma_baseline,adx_dmi_exit,trend,A,False,-0.112788149445115,-15.7903409223161,0.6995045225991341,0.2214285714285714,-2.4409110099020364,-27.63421426483426,20.830478672301208,10.043551063756846,-0.758040233771147,140,84,56,4,1.0,0.05,2.25,1.2,2.0,"{""base"": {""length"": 37}, ""c1"": {""base_len"": 14, ""conversion_len"": 9, ""displacement"": 74, ""span_b_len"": 97}, ""c2"": {""atr_period"": 10, ""factor"": 3}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 28, ""roc_len"": 12}}","{""base"": {""length"": 87}, ""c1"": {""base_len"": 32, ""conversion_len"": 9, ""displacement"": 26, ""span_b_len"": 64}, ""c2"": {""atr_period"": 28, ""factor"": 3}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 19, ""roc_len"": 15}}","{""atr_len"": 19, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 2.5, ""trail_arm"": 1.8, ""trail_mult"": 0.65}",full,full,,0.197708221759508,1.371313985154438,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.4397393211147984,106,2.7114832109841114,-0.1025849924359838,84,0.7311150539611505,-0.1280928849588117,56,0.6500877288930014,True,0.02279322250754981,0.03554716876896376
polychromatic_momentum_signals,coppock_curve_signals,efficiency_ratio_volume_signals,rma_baseline,adx_dmi_exit,chop,B,False,-0.1538894424049327,-33.24011955946547,0.7589538694435798,0.2175925925925926,-1.8680190372392924,-8.550873953954099,34.2448262731082,21.712821176150555,-0.9706610655393596,216,128,88,22,1.05,0.05,2.1,2.0,1.5,"{""base"": {""ma_length"": 11}, ""c1"": {""len"": 14}, ""c2"": {""long_roc"": 5, ""short_roc"": 2, ""smooth_len"": 5}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}","{""base"": {""ma_length"": 200}, ""c1"": {""len"": 3}, ""c2"": {""long_roc"": 61, ""short_roc"": 11, ""smooth_len"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.3, ""length"": 8}}","{""atr_len"": 18, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 2.65, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,0.1061052783102647,0.3857422959027062,,,,,,False,gate2_tuned_modeB.csv,-0.0550301260173602,0.3882533529339245,116,1.8091138393069577,-0.2062327206138589,128,0.6883296625855504,-0.077753765010131,88,0.8713886739659097,True,0.022723638992770794,0.08696311679463473
bears_bulls_impulse_signals,chandelier_exit_signals,efficiency_ratio_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,A,False,-0.1290595813060416,-28.90934621255332,0.6396965637416704,0.21875,-2.833026957822723,-19.41495547410015,29.637341468899695,15.542799008077203,-0.9754365533389592,224,162,62,7,1.0,0.05,2.35,1.4,0.7,"{""base"": {""mci_length"": 11}, ""c1"": {""length"": 11}, ""c2"": {""atr_mult"": 4, ""atr_period"": 12}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}","{""base"": {""mci_length"": 11}, ""c1"": {""length"": 11}, ""c2"": {""atr_mult"": 6, ""atr_period"": 95}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.243339, ""length"": 12}}","{""atr_len"": 16, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 2.55, ""trail_arm"": 1.25, ""trail_mult"": 1.35}",full,full,,0.1490051197894026,0.4945340877655278,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.3059123607527634,190,2.1200705236741393,-0.1025038286752349,162,0.7080360841750213,-0.1984471930187944,62,0.4733111093871482,True,0.022712058746800906,0.07068374091858066
ehlers_reverse_ema_signals,coral_signals,efficiency_ratio_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,A,False,-0.1319586925236446,-28.76699497015452,0.6244423698941736,0.2293577981651376,-3.3146465266541303,-91.77036665935672,32.03630348590874,17.176622508323778,-0.8979498831008318,218,104,114,25,1.0,0.01,1.35,1.15,0.5,"{""base"": {""mci_length"": 7}, ""c1"": {""alpha"": 0.1}, ""c2"": {""const_d"": 92, ""smooth_period"": 8}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}","{""base"": {""mci_length"": 92}, ""c1"": {""alpha"": 0.023101}, ""c2"": {""const_d"": 14, ""smooth_period"": 43}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.3, ""length"": 10}}","{""atr_len"": 40, ""atr_mult"": 1.05, ""be_pct"": 0.05, ""tp_mult"": 3.0, ""trail_arm"": 1.65, ""trail_mult"": 1.35}",full,full,,0.1465260598567809,0.4146696601172544,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.2985430348941607,130,1.995143449647203,-0.1024629970982558,104,0.726765341071318,-0.1588670462450518,114,0.5183040928631363,True,0.02267122716982181,0.05087325174321981
schaff_trend_cycle_signals,donchian_breakout_signals,chaikin_volatility_volume_signals,wma_baseline,adx_dmi_exit,trend,A,False,-0.1316403199926646,-33.17336063815148,0.6370273137756634,0.242063492063492,-3.062269904297358,-26.969932488015072,34.86935408629806,19.326266740401945,-0.9513614894055916,252,102,150,22,1.0,0.06,3.0,1.4,1.85,"{""base"": {""ma_length"": 25}, ""c1"": {""cycleLen"": 10, ""d1"": 3, ""d2"": 2, ""lowerBand"": 108, ""macdFast"": 12, ""macdSlow"": 27, ""stc_midline"": 41, ""upperBand"": 75}, ""c2"": {""length"": 16}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 4, ""roc_len"": 3}}","{""base"": {""ma_length"": 25}, ""c1"": {""cycleLen"": 10, ""d1"": 4, ""d2"": 3, ""lowerBand"": 108, ""macdFast"": 19, ""macdSlow"": 41, ""stc_midline"": 41, ""upperBand"": 75}, ""c2"": {""length"": 25}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 8, ""roc_len"": 6}}","{""atr_len"": 6, ""atr_mult"": 1.0, ""be_pct"": 0.19, ""tp_mult"": 3.0, ""trail_arm"": 1.0, ""trail_mult"": 1.45}",full,full,,0.2042844581669982,0.4891546793060626,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.4211074107296261,106,2.8824910971196096,-0.1024333023739122,102,0.707464774527781,-0.1515010919734162,150,0.5918430696579295,True,0.022641532445478202,0.0471754272452302
schaff_trend_cycle_signals,chandelier_exit_signals,waddah_attar_explosion_volume_signals,fantail_vma,adx_dmi_exit,trend,A,False,-0.1177404086172621,-22.60615845451433,0.6321363016960605,0.2291666666666666,-2.9954814636520606,-13.44216768941625,28.77633099802336,15.12407455435754,-0.7855816801685781,192,104,88,4,1.0,0.01,2.6,1.0,1.1,"{""base"": {""fma_adx_length"": 2, ""fma_ma_length"": 7, ""fma_weighting"": 19}, ""c1"": {""cycleLen"": 10, ""d1"": 3, ""d2"": 3, ""lowerBand"": 25, ""macdFast"": 12, ""macdSlow"": 41, ""stc_midline"": 62, ""upperBand"": 75}, ""c2"": {""atr_mult"": 3, ""atr_period"": 18}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 20, ""bbStd"": 20, ""fastEma"": 87, ""sensitivity"": 185, ""slowEma"": 400}}","{""base"": {""fma_adx_length"": 13, ""fma_ma_length"": 39, ""fma_weighting"": 2}, ""c1"": {""cycleLen"": 10, ""d1"": 3, ""d2"": 3, ""lowerBand"": 25, ""macdFast"": 23, ""macdSlow"": 41, ""stc_midline"": 41, ""upperBand"": 75}, ""c2"": {""atr_mult"": 3, ""atr_period"": 18}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 7, ""bbStd"": 2, ""fastEma"": 87, ""sensitivity"": 35, ""slowEma"": 32}}","{""atr_len"": 33, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 2.4, ""trail_arm"": 1.2, ""trail_mult"": 1.0}",full,full,,0.0120881327136996,0.271217595439123,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.4751167537587851,124,3.8958003027844814,-0.1021988584540257,104,0.6762344515949095,-0.1361076951738142,88,0.5815613389784227,True,0.0224070885255917,0.03936150688548597
trend_direction_force_index_signals,donchian_breakout_signals,volatility_ratio_volume_signals,tma_baseline,adx_dmi_exit,trend,A,False,-0.1476918876736747,-15.950723868756873,0.5802441087169246,0.2314814814814814,-3.6959458912459913,,19.369403914745664,9.279023722302298,-0.8235010193893372,108,52,56,4,1.0,0.05,2.75,2.0,1.95,"{""base"": {""length"": 37}, ""c1"": {""fhigh"": 0.5, ""flow"": -0.093691, ""lookback"": 86}, ""c2"": {""length"": 11}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 5}}","{""base"": {""length"": 87}, ""c1"": {""fhigh"": 0.5, ""flow"": -0.142402, ""lookback"": 16}, ""c2"": {""length"": 20}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 140}}","{""atr_len"": 8, ""atr_mult"": 1.05, ""be_pct"": 0.05, ""tp_mult"": 1.0, ""trail_arm"": 1.6, ""trail_mult"": 0.85}",full,full,,0.0446626732776536,1.2501483344995103,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.2956628082066932,102,2.8277337234595588,-0.1021733199579003,52,0.6457991574792784,-0.1899591291240367,56,0.5374908160458242,True,0.022381550029466304,0.06627445461253452
volatility_quality_signals,dpo_signals,efficiency_ratio_volume_signals,ema_baseline,adx_dmi_exit,trend,A,False,-0.1199512557172007,-18.472493380448903,0.6442447639351021,0.2337662337662337,-3.0272860006196933,-26.587940950872685,21.811322577615872,12.370755752097264,-0.8469222035809292,154,100,54,20,1.0,0.09,1.15,1.1,0.55,"{""base"": {""ma_length"": 37}, ""c1"": {""atr_pct"": 0.011399, ""smooth"": 10}, ""c2"": {""len"": 62}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}","{""base"": {""ma_length"": 25}, ""c1"": {""atr_pct"": 0.075, ""smooth"": 19}, ""c2"": {""len"": 50}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.243339, ""length"": 12}}","{""atr_len"": 31, ""atr_mult"": 1.0, ""be_pct"": 0.01, ""tp_mult"": 2.3, ""trail_arm"": 1.7, ""trail_mult"": 1.85}",full,full,,0.2072029876452847,0.7850751205545308,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.4155482079053905,140,2.6349832445995434,-0.1021681883703716,100,0.7136263869673521,-0.1528828619150322,54,0.4919018798904624,True,0.022376418441937607,0.04773375521426791
kase_peak_oscillator_signals,bears_bulls_impulse_signals,variance_volume_signals,tma_baseline,adx_dmi_exit,trend,A,False,-0.1635357447425545,-30.41764852211514,0.5500523959149148,0.1827956989247312,-4.039982300913135,-26.63204546740951,32.21764852211513,15.459278753539872,-0.94413000071174,186,130,56,4,1.0,0.01,3.0,2.0,1.0,"{""base"": {""length"": 20}, ""c1"": {""long_cycle"": 23, ""sharpness"": 40, ""short_cycle"": 15}, ""c2"": {""length"": 56}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 12, ""filter_lookback"": 132, ""hline"": 0, ""lookback"": 20}}","{""base"": {""length"": 20}, ""c1"": {""long_cycle"": 80, ""sharpness"": 40, ""short_cycle"": 6}, ""c2"": {""length"": 5}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 4, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 132}}","{""atr_len"": 33, ""atr_mult"": 1.0, ""be_pct"": 0.01, ""tp_mult"": 1.8, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,0.0247329920213368,0.6511772995813724,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.3602884842658356,108,2.574953948115474,-0.102143628446016,130,0.7046182639402178,-0.3060531575738045,56,0.2432578613269258,True,0.022351858517582007,0.12430662308147626
ehlers_reverse_ema_signals,fx_sniper_ergodic_cci_signals,efficiency_ratio_volume_signals,tma_baseline,adx_dmi_exit,trend,A,False,-0.1551848608160193,-31.657711606467934,0.5691741626625487,0.2156862745098039,-3.5708964954970153,-42.54815941158421,34.23685407036063,16.6978824627877,-0.9246676561289112,204,108,96,4,1.0,0.01,1.3,1.45,1.55,"{""base"": {""length"": 16}, ""c1"": {""alpha"": 0.123285}, ""c2"": {""cci_length"": 17, ""ema1_length"": 5, ""ema2_length"": 3, ""trigger_length"": 22}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}","{""base"": {""length"": 200}, ""c1"": {""alpha"": 0.123285}, ""c2"": {""cci_length"": 11, ""ema1_length"": 5, ""ema2_length"": 6, ""trigger_length"": 9}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.562145, ""length"": 4}}","{""atr_len"": 29, ""atr_mult"": 1.0, ""be_pct"": 0.13, ""tp_mult"": 3.0, ""trail_arm"": 2.0, ""trail_mult"": 0.6}",full,full,,0.0704394143164532,0.5115681980155053,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.3458747477133254,102,2.239490836178096,-0.1020032146183657,108,0.7261266881585505,-0.2150142127883795,96,0.3793417672919237,True,0.022211444689931706,0.07871694377493861
