day,pair,dir,size,entry,stop
2019-12-26,USDCHF,-1,2.068636142821119,0.0,0.0
2019-12-26,USDJPY,1,2.068636142821119,0.0,0.0
2019-12-27,AUDCAD,1,0.689545380940373,0.0,0.0
2019-12-27,AUDCHF,1,2.068636142821119,0.0,0.0
2019-12-27,AUDJPY,1,0.689545380940373,0.0,0.0
2019-12-27,AUDUSD,1,2.068636142821119,0.0,0.0
2019-12-27,CADJPY,1,2.068636142821119,0.0,0.0
2019-12-27,EURCHF,-1,2.068636142821119,0.0,0.0
2019-12-27,GBPCAD,-1,4.137272285642238,0.0,0.0
2019-12-27,GBPNZD,-1,2.068636142821119,0.0,0.0
2019-12-27,USDCAD,-1,0.689545380940373,0.0,0.0
2019-12-27,USDCHF,-1,2.068636142821119,0.0,0.0
2019-12-27,USDJPY,1,2.068636142821119,0.0,0.0
2019-12-30,AUDCAD,1,0.9850648299148184,0.0,0.0
2019-12-30,AUDCHF,1,2.9551944897444553,0.0,0.0
2019-12-30,AUDUSD,1,0.9850648299148184,0.0,0.0
2019-12-30,CADJPY,1,2.9551944897444553,0.0,0.0
2019-12-30,EURCHF,-1,2.9551944897444553,0.0,0.0
2019-12-30,GBPCAD,-1,2.9551944897444553,0.0,0.0
2019-12-30,GBPNZD,-1,2.9551944897444553,0.0,0.0
2019-12-30,USDCAD,-1,0.9850648299148184,0.0,0.0
2019-12-30,USDJPY,1,2.9551944897444553,0.0,0.0
2019-12-31,AUDCAD,1,0.9850648299148184,0.0,0.0
2019-12-31,AUDCHF,1,2.9551944897444553,0.0,0.0
2019-12-31,CADJPY,1,2.9551944897444553,0.0,0.0
2019-12-31,EURCHF,-1,2.9551944897444553,0.0,0.0
2019-12-31,GBPCAD,-1,2.9551944897444553,0.0,0.0
2019-12-31,GBPNZD,-1,2.9551944897444553,0.0,0.0
2019-12-31,USDCAD,-1,0.9850648299148184,0.0,0.0
2019-12-31,USDJPY,-1,2.9551944897444553,0.0,0.0
2020-01-01,AUDCAD,1,1.0,0.0,0.0
2020-01-01,AUDCHF,1,3.0,0.0,0.0
2020-01-01,CADJPY,1,3.0,0.0,0.0
2020-01-01,EURCHF,-1,3.0,0.0,0.0
2020-01-01,GBPCAD,-1,3.0,0.0,0.0
2020-01-01,GBPNZD,-1,3.0,0.0,0.0
2020-01-01,USDJPY,-1,3.0,0.0,0.0
2020-01-02,AUDCHF,1,3.0,0.0,0.0
2020-01-02,CADJPY,1,3.0,0.0,0.0
2020-01-02,EURCHF,-1,3.0,0.0,0.0
2020-01-02,GBPCAD,-1,3.0,0.0,0.0
2020-01-02,GBPNZD,-1,3.0,0.0,0.0
2020-01-02,USDJPY,-1,3.0,0.0,0.0
2020-01-03,AUDCAD,-1,0.9850648299148184,0.0,0.0
2020-01-03,AUDCHF,1,2.9551944897444553,0.0,0.0
2020-01-03,CADJPY,1,2.9551944897444553,0.0,0.0
2020-01-03,EURAUD,1,0.9850648299148184,0.0,0.0
2020-01-03,EURCHF,-1,2.9551944897444553,0.0,0.0
2020-01-03,GBPCAD,-1,2.9551944897444553,0.0,0.0
2020-01-03,GBPNZD,-1,2.9551944897444553,0.0,0.0
2020-01-03,USDJPY,-1,5.910388979488911,0.0,0.0
2020-01-06,AUDCAD,-1,2.2984846031345763,0.0,0.0
2020-01-06,CADCHF,-1,0.7661615343781921,0.0,0.0
2020-01-06,CADJPY,1,2.2984846031345763,0.0,0.0
2020-01-06,EURAUD,1,0.7661615343781921,0.0,0.0
2020-01-06,EURCHF,-1,0.7661615343781921,0.0,0.0
2020-01-06,GBPCAD,-1,2.2984846031345763,0.0,0.0
2020-01-06,GBPNZD,-1,2.2984846031345763,0.0,0.0
2020-01-06,GBPUSD,1,0.7661615343781921,0.0,0.0
2020-01-06,USDJPY,-1,0.7661615343781921,0.0,0.0
2020-01-07,AUDCAD,-1,0.9850648299148184,0.0,0.0
2020-01-07,AUDCHF,-1,0.9850648299148184,0.0,0.0
2020-01-07,CADCHF,-1,0.9850648299148184,0.0,0.0
2020-01-07,CADJPY,1,2.9551944897444553,0.0,0.0
2020-01-07,EURAUD,1,0.9850648299148184,0.0,0.0
2020-01-07,EURCHF,-1,0.9850648299148184,0.0,0.0
2020-01-07,GBPCAD,-1,2.9551944897444553,0.0,0.0
2020-01-07,GBPNZD,-1,2.9551944897444553,0.0,0.0
2020-01-07,GBPUSD,1,0.9850648299148184,0.0,0.0
2020-01-07,USDJPY,-1,2.9551944897444553,0.0,0.0
2020-01-08,AUDCAD,-1,0.9850648299148184,0.0,0.0
2020-01-08,AUDCHF,-1,0.9850648299148184,0.0,0.0
2020-01-08,AUDJPY,-1,0.9850648299148184,0.0,0.0
2020-01-08,CADCHF,-1,0.9850648299148184,0.0,0.0
2020-01-08,CADJPY,1,2.9551944897444553,0.0,0.0
2020-01-08,EURCHF,-1,0.9850648299148184,0.0,0.0
2020-01-08,GBPCAD,-1,2.9551944897444553,0.0,0.0
2020-01-08,GBPNZD,-1,0.9850648299148184,0.0,0.0
2020-01-08,USDJPY,-1,2.9551944897444553,0.0,0.0
2020-01-09,AUDCAD,-1,0.9850648299148184,0.0,0.0
2020-01-09,AUDCHF,-1,0.9850648299148184,0.0,0.0
2020-01-09,AUDJPY,-1,0.9850648299148184,0.0,0.0
2020-01-09,CADCHF,-1,2.9551944897444553,0.0,0.0
2020-01-09,CADJPY,1,2.9551944897444553,0.0,0.0
2020-01-09,EURAUD,1,0.9850648299148184,0.0,0.0
2020-01-09,EURCHF,-1,0.9850648299148184,0.0,0.0
2020-01-09,GBPCAD,-1,2.9551944897444553,0.0,0.0
2020-01-09,GBPNZD,-1,0.9850648299148184,0.0,0.0
2020-01-09,USDJPY,1,0.9850648299148184,0.0,0.0
2020-01-10,AUDCAD,-1,0.9850648299148184,0.0,0.0
2020-01-10,AUDCHF,-1,0.9850648299148184,0.0,0.0
2020-01-10,CADCHF,-1,2.9551944897444553,0.0,0.0
2020-01-10,CADJPY,1,2.9551944897444553,0.0,0.0
2020-01-10,EURAUD,1,0.9850648299148184,0.0,0.0
2020-01-10,EURCHF,-1,0.9850648299148184,0.0,0.0
2020-01-10,GBPCAD,-1,2.9551944897444553,0.0,0.0
2020-01-10,GBPNZD,-1,0.9850648299148184,0.0,0.0
2020-01-10,USDJPY,1,0.9850648299148184,0.0,0.0
2020-01-13,AUDCAD,-1,1.0,0.0,0.0
2020-01-13,AUDCHF,-1,1.0,0.0,0.0
2020-01-13,CADCHF,-1,3.0,0.0,0.0
2020-01-13,CADJPY,1,1.0,0.0,0.0
2020-01-13,EURCHF,-1,1.0,0.0,0.0
2020-01-13,GBPCAD,-1,3.0,0.0,0.0
2020-01-13,GBPNZD,-1,1.0,0.0,0.0
2020-01-13,USDJPY,1,1.0,0.0,0.0
2020-01-14,AUDCAD,-1,0.689545380940373,0.0,0.0
2020-01-14,AUDCHF,-1,2.068636142821119,0.0,0.0
2020-01-14,CADCHF,-1,4.137272285642238,0.0,0.0
2020-01-14,EURCHF,-1,0.689545380940373,0.0,0.0
2020-01-14,EURUSD,-1,0.689545380940373,0.0,0.0
2020-01-14,GBPCAD,-1,2.068636142821119,0.0,0.0
2020-01-14,GBPNZD,-1,0.689545380940373,0.0,0.0
2020-01-14,USDJPY,1,0.689545380940373,0.0,0.0
2020-01-15,AUDCAD,-1,0.689545380940373,0.0,0.0
2020-01-15,AUDCHF,-1,2.068636142821119,0.0,0.0
2020-01-15,CADCHF,-1,4.137272285642238,0.0,0.0
2020-01-15,EURCHF,-1,0.689545380940373,0.0,0.0
2020-01-15,EURUSD,-1,0.689545380940373,0.0,0.0
2020-01-15,GBPCAD,-1,2.068636142821119,0.0,0.0
2020-01-15,GBPNZD,-1,0.689545380940373,0.0,0.0
2020-01-15,USDJPY,1,0.689545380940373,0.0,0.0
2020-01-16,AUDCAD,-1,0.689545380940373,0.0,0.0
2020-01-16,AUDCHF,-1,2.068636142821119,0.0,0.0
2020-01-16,CADCHF,-1,4.137272285642238,0.0,0.0
2020-01-16,EURCHF,-1,0.689545380940373,0.0,0.0
2020-01-16,EURUSD,-1,0.689545380940373,0.0,0.0
2020-01-16,GBPCAD,-1,2.068636142821119,0.0,0.0
2020-01-16,GBPNZD,-1,0.689545380940373,0.0,0.0
2020-01-16,USDJPY,1,0.689545380940373,0.0,0.0
2020-01-17,AUDCAD,-1,0.689545380940373,0.0,0.0
2020-01-17,AUDCHF,-1,2.068636142821119,0.0,0.0
2020-01-17,AUDUSD,-1,0.689545380940373,0.0,0.0
2020-01-17,CADCHF,-1,4.137272285642238,0.0,0.0
2020-01-17,EURCHF,-1,0.689545380940373,0.0,0.0
2020-01-17,EURUSD,-1,0.689545380940373,0.0,0.0
2020-01-17,GBPCAD,-1,2.068636142821119,0.0,0.0
2020-01-17,GBPNZD,-1,0.689545380940373,0.0,0.0
2020-01-17,USDJPY,1,0.689545380940373,0.0,0.0
2020-01-20,AUDCAD,-1,0.689545380940373,0.0,0.0
2020-01-20,AUDCHF,-1,2.068636142821119,0.0,0.0
2020-01-20,AUDUSD,-1,0.689545380940373,0.0,0.0
2020-01-20,CADCHF,-1,4.137272285642238,0.0,0.0
2020-01-20,EURCHF,-1,0.689545380940373,0.0,0.0
2020-01-20,EURUSD,-1,0.689545380940373,0.0,0.0
2020-01-20,GBPCAD,-1,2.068636142821119,0.0,0.0
2020-01-20,GBPNZD,-1,0.689545380940373,0.0,0.0
2020-01-20,USDJPY,1,0.689545380940373,0.0,0.0
2020-01-21,AUDCAD,-1,0.689545380940373,0.0,0.0
2020-01-21,AUDCHF,-1,2.068636142821119,0.0,0.0
2020-01-21,AUDJPY,-1,2.068636142821119,0.0,0.0
2020-01-21,AUDUSD,-1,2.068636142821119,0.0,0.0
2020-01-21,CADCHF,-1,4.137272285642238,0.0,0.0
2020-01-21,EURCHF,-1,0.689545380940373,0.0,0.0
2020-01-21,EURUSD,-1,0.689545380940373,0.0,0.0
2020-01-21,GBPCAD,-1,2.068636142821119,0.0,0.0
2020-01-21,GBPNZD,-1,0.689545380940373,0.0,0.0
2020-01-21,USDJPY,1,0.689545380940373,0.0,0.0
2020-01-22,AUDCAD,-1,0.5304195238002869,0.0,0.0
2020-01-22,AUDCHF,-1,1.591258571400861,0.0,0.0
2020-01-22,AUDJPY,-1,1.591258571400861,0.0,0.0
2020-01-22,AUDUSD,-1,3.182517142801722,0.0,0.0
2020-01-22,CADCHF,-1,3.182517142801722,0.0,0.0
2020-01-22,EURCHF,-1,0.5304195238002869,0.0,0.0
2020-01-22,EURUSD,-1,0.5304195238002869,0.0,0.0
2020-01-22,GBPCAD,-1,1.591258571400861,0.0,0.0
2020-01-22,USDJPY,1,0.5304195238002869,0.0,0.0
2020-01-23,AUDCAD,-1,0.5304195238002869,0.0,0.0
2020-01-23,AUDCHF,-1,1.591258571400861,0.0,0.0
2020-01-23,AUDJPY,-1,1.591258571400861,0.0,0.0
2020-01-23,AUDUSD,-1,3.182517142801722,0.0,0.0
2020-01-23,CADCHF,-1,3.182517142801722,0.0,0.0
2020-01-23,EURCHF,-1,0.5304195238002869,0.0,0.0
2020-01-23,EURJPY,-1,1.591258571400861,0.0,0.0
2020-01-23,EURUSD,-1,0.5304195238002869,0.0,0.0
2020-01-23,GBPCAD,-1,1.591258571400861,0.0,0.0
2020-01-23,USDJPY,1,0.5304195238002869,0.0,0.0
2020-01-24,AUDCAD,-1,0.5304195238002869,0.0,0.0
2020-01-24,AUDCHF,-1,1.591258571400861,0.0,0.0
2020-01-24,AUDJPY,-1,3.182517142801722,0.0,0.0
2020-01-24,AUDUSD,-1,1.591258571400861,0.0,0.0
2020-01-24,CADCHF,-1,3.182517142801722,0.0,0.0
2020-01-24,EURCHF,-1,0.5304195238002869,0.0,0.0
2020-01-24,EURJPY,-1,1.591258571400861,0.0,0.0
2020-01-24,GBPCAD,-1,1.591258571400861,0.0,0.0
2020-01-24,USDJPY,1,0.5304195238002869,0.0,0.0
2020-01-27,AUDCAD,-1,0.4309658630877331,0.0,0.0
2020-01-27,AUDCHF,-1,1.2928975892631993,0.0,0.0
2020-01-27,AUDJPY,-1,2.5857951785263986,0.0,0.0
2020-01-27,AUDUSD,-1,1.2928975892631993,0.0,0.0
2020-01-27,CADCHF,-1,2.5857951785263986,0.0,0.0
2020-01-27,EURAUD,1,1.2928975892631993,0.0,0.0
2020-01-27,EURCHF,-1,0.4309658630877331,0.0,0.0
2020-01-27,EURJPY,-1,1.2928975892631993,0.0,0.0
2020-01-27,GBPCAD,-1,1.2928975892631993,0.0,0.0
2020-01-27,NZDCAD,-1,1.2928975892631993,0.0,0.0
2020-01-27,NZDUSD,-1,1.2928975892631993,0.0,0.0
2020-01-28,AUDCAD,-1,0.689545380940373,0.0,0.0
2020-01-28,AUDUSD,-1,2.068636142821119,0.0,0.0
2020-01-28,CADCHF,-1,4.137272285642238,0.0,0.0
2020-01-28,EURAUD,1,4.137272285642238,0.0,0.0
2020-01-28,EURCHF,-1,0.689545380940373,0.0,0.0
2020-01-28,EURJPY,-1,2.068636142821119,0.0,0.0
2020-01-28,GBPCAD,-1,2.068636142821119,0.0,0.0
2020-01-28,NZDCAD,-1,4.137272285642238,0.0,0.0
2020-01-28,NZDUSD,-1,2.068636142821119,0.0,0.0
2020-01-29,CADCHF,-1,3.447726904701865,0.0,0.0
2020-01-29,EURAUD,1,3.447726904701865,0.0,0.0
2020-01-29,EURCHF,-1,0.5746211507836442,0.0,0.0
2020-01-29,EURJPY,-1,1.7238634523509324,0.0,0.0
2020-01-29,GBPCAD,-1,1.7238634523509324,0.0,0.0
2020-01-29,NZDCAD,-1,3.447726904701865,0.0,0.0
2020-01-29,NZDJPY,-1,1.7238634523509324,0.0,0.0
2020-01-29,NZDUSD,-1,1.7238634523509324,0.0,0.0
2020-01-30,CADCHF,-1,3.447726904701865,0.0,0.0
2020-01-30,EURAUD,1,3.447726904701865,0.0,0.0
2020-01-30,EURCHF,-1,0.5746211507836442,0.0,0.0
2020-01-30,EURJPY,-1,1.7238634523509324,0.0,0.0
2020-01-30,GBPCAD,-1,1.7238634523509324,0.0,0.0
2020-01-30,NZDCAD,-1,3.447726904701865,0.0,0.0
2020-01-30,NZDJPY,-1,1.7238634523509324,0.0,0.0
2020-01-30,NZDUSD,-1,1.7238634523509324,0.0,0.0
2020-01-31,CADCHF,-1,0.5746211507836442,0.0,0.0
2020-01-31,EURAUD,1,1.7238634523509324,0.0,0.0
2020-01-31,EURCHF,-1,0.5746211507836442,0.0,0.0
2020-01-31,EURJPY,-1,1.7238634523509324,0.0,0.0
2020-01-31,GBPCAD,-1,1.7238634523509324,0.0,0.0
2020-01-31,NZDCAD,-1,3.447726904701865,0.0,0.0
2020-01-31,NZDJPY,-1,1.7238634523509324,0.0,0.0
2020-01-31,NZDUSD,-1,1.7238634523509324,0.0,0.0
2020-02-03,EURCHF,-1,0.5746211507836442,0.0,0.0
2020-02-03,EURJPY,-1,1.7238634523509324,0.0,0.0
2020-02-03,EURUSD,-1,1.7238634523509324,0.0,0.0
2020-02-03,NZDCAD,-1,3.447726904701865,0.0,0.0
2020-02-03,NZDJPY,-1,1.7238634523509324,0.0,0.0
2020-02-03,NZDUSD,-1,1.7238634523509324,0.0,0.0
2020-02-04,EURCHF,-1,0.9850648299148184,0.0,0.0
2020-02-04,EURJPY,-1,2.9551944897444553,0.0,0.0
2020-02-04,EURUSD,-1,2.9551944897444553,0.0,0.0
2020-02-04,NZDCAD,-1,0.9850648299148184,0.0,0.0
2020-02-04,NZDJPY,-1,2.9551944897444553,0.0,0.0
2020-02-04,NZDUSD,-1,2.9551944897444553,0.0,0.0
2020-02-05,EURCHF,-1,0.9850648299148184,0.0,0.0
2020-02-05,EURJPY,-1,2.9551944897444553,0.0,0.0
2020-02-05,EURUSD,-1,2.9551944897444553,0.0,0.0
2020-02-05,NZDJPY,-1,2.9551944897444553,0.0,0.0
2020-02-05,NZDUSD,-1,2.9551944897444553,0.0,0.0
2020-02-06,EURCHF,-1,0.7661615343781921,0.0,0.0
2020-02-06,EURJPY,-1,2.2984846031345763,0.0,0.0
2020-02-06,EURUSD,-1,2.2984846031345763,0.0,0.0
2020-02-06,NZDJPY,-1,2.2984846031345763,0.0,0.0
2020-02-06,NZDUSD,-1,2.2984846031345763,0.0,0.0
2020-02-06,USDJPY,1,2.2984846031345763,0.0,0.0
2020-02-07,EURCHF,-1,0.7661615343781921,0.0,0.0
2020-02-07,EURJPY,-1,2.2984846031345763,0.0,0.0
2020-02-07,EURUSD,-1,2.2984846031345763,0.0,0.0
2020-02-07,NZDJPY,-1,2.2984846031345763,0.0,0.0
2020-02-07,NZDUSD,-1,2.2984846031345763,0.0,0.0
2020-02-07,USDJPY,1,2.2984846031345763,0.0,0.0
2020-02-10,CADCHF,-1,0.9850648299148184,0.0,0.0
2020-02-10,EURCHF,-1,0.9850648299148184,0.0,0.0
2020-02-10,EURJPY,-1,2.9551944897444553,0.0,0.0
2020-02-10,EURUSD,-1,2.9551944897444553,0.0,0.0
2020-02-10,NZDJPY,-1,2.9551944897444553,0.0,0.0
2020-02-10,NZDUSD,-1,0.9850648299148184,0.0,0.0
2020-02-10,USDJPY,1,2.9551944897444553,0.0,0.0
2020-02-11,CADCHF,-1,0.9850648299148184,0.0,0.0
2020-02-11,EURCHF,-1,0.9850648299148184,0.0,0.0
2020-02-11,EURGBP,-1,2.9551944897444553,0.0,0.0
2020-02-11,EURJPY,-1,2.9551944897444553,0.0,0.0
2020-02-11,NZDJPY,-1,2.9551944897444553,0.0,0.0
2020-02-11,NZDUSD,-1,0.9850648299148184,0.0,0.0
2020-02-11,USDJPY,1,2.9551944897444553,0.0,0.0
2020-02-12,EURCHF,-1,0.9850648299148184,0.0,0.0
2020-02-12,EURGBP,-1,2.9551944897444553,0.0,0.0
2020-02-12,EURJPY,-1,2.9551944897444553,0.0,0.0
2020-02-12,NZDJPY,-1,2.9551944897444553,0.0,0.0
2020-02-12,USDJPY,1,2.9551944897444553,0.0,0.0
2020-02-13,EURCHF,-1,0.9850648299148184,0.0,0.0
2020-02-13,EURGBP,-1,2.9551944897444553,0.0,0.0
2020-02-13,EURJPY,-1,2.9551944897444553,0.0,0.0
2020-02-13,NZDJPY,-1,2.9551944897444553,0.0,0.0
2020-02-13,USDJPY,1,2.9551944897444553,0.0,0.0
2020-02-14,EURCHF,-1,1.0,0.0,0.0
2020-02-14,EURGBP,-1,1.0,0.0,0.0
2020-02-14,EURJPY,-1,1.0,0.0,0.0
2020-02-14,NZDJPY,-1,3.0,0.0,0.0
2020-02-14,USDJPY,1,3.0,0.0,0.0
2020-02-17,EURCHF,-1,1.0,0.0,0.0
2020-02-17,EURJPY,-1,1.0,0.0,0.0
2020-02-17,NZDJPY,-1,3.0,0.0,0.0
2020-02-17,USDJPY,1,3.0,0.0,0.0
2020-02-18,EURCHF,-1,1.0,0.0,0.0
2020-02-18,EURJPY,-1,1.0,0.0,0.0
2020-02-18,NZDJPY,-1,3.0,0.0,0.0
2020-02-18,USDJPY,1,3.0,0.0,0.0
2020-02-19,EURCHF,-1,1.0,0.0,0.0
2020-02-19,EURJPY,-1,1.0,0.0,0.0
2020-02-19,NZDJPY,-1,3.0,0.0,0.0
2020-02-19,USDJPY,1,3.0,0.0,0.0
2020-02-20,EURAUD,1,1.0,0.0,0.0
2020-02-20,EURCHF,-1,1.0,0.0,0.0
2020-02-20,NZDJPY,-1,3.0,0.0,0.0
2020-02-20,USDJPY,1,1.0,0.0,0.0
2020-02-21,AUDJPY,-1,1.0,0.0,0.0
2020-02-21,EURAUD,1,1.0,0.0,0.0
2020-02-21,EURCHF,-1,1.0,0.0,0.0
2020-02-21,NZDJPY,-1,3.0,0.0,0.0
2020-02-24,AUDJPY,-1,0.9850648299148184,0.0,0.0
2020-02-24,CHFJPY,-1,2.9551944897444553,0.0,0.0
2020-02-24,EURAUD,1,0.9850648299148184,0.0,0.0
2020-02-24,EURCHF,-1,0.9850648299148184,0.0,0.0
2020-02-24,NZDJPY,-1,2.9551944897444553,0.0,0.0
2020-02-25,AUDJPY,-1,0.9850648299148184,0.0,0.0
2020-02-25,CHFJPY,-1,2.9551944897444553,0.0,0.0
2020-02-25,EURAUD,1,0.9850648299148184,0.0,0.0
2020-02-25,EURCHF,-1,0.9850648299148184,0.0,0.0
2020-02-25,NZDJPY,-1,2.9551944897444553,0.0,0.0
2020-02-26,AUDJPY,-1,1.0,0.0,0.0
2020-02-26,CHFJPY,-1,3.0,0.0,0.0
2020-02-26,EURAUD,1,1.0,0.0,0.0
2020-02-26,EURCHF,-1,1.0,0.0,0.0
2020-02-27,CHFJPY,-1,3.0,0.0,0.0
2020-02-27,EURCAD,1,1.0,0.0,0.0
2020-02-27,EURCHF,-1,1.0,0.0,0.0
2020-02-28,CHFJPY,-1,5.910388979488911,0.0,0.0
2020-02-28,EURCAD,1,0.9850648299148184,0.0,0.0
2020-02-28,USDJPY,-1,0.9850648299148184,0.0,0.0
2020-03-02,CHFJPY,-1,5.910388979488911,0.0,0.0
2020-03-02,EURCAD,1,0.9850648299148184,0.0,0.0
2020-03-02,GBPCAD,-1,0.9850648299148184,0.0,0.0
2020-03-02,USDJPY,-1,0.9850648299148184,0.0,0.0
2020-03-03,AUDNZD,1,3.0,0.0,0.0
2020-03-03,EURCAD,1,1.0,0.0,0.0
2020-03-03,GBPCAD,-1,3.0,0.0,0.0
2020-03-03,USDCAD,1,1.0,0.0,0.0
2020-03-03,USDJPY,-1,1.0,0.0,0.0
2020-03-04,AUDNZD,1,3.0,0.0,0.0
2020-03-04,GBPCAD,-1,1.0,0.0,0.0
2020-03-04,USDCAD,1,1.0,0.0,0.0
2020-03-04,USDJPY,-1,1.0,0.0,0.0
2020-03-05,AUDCHF,-1,1.0,0.0,0.0
2020-03-05,AUDNZD,1,3.0,0.0,0.0
2020-03-05,USDJPY,-1,1.0,0.0,0.0
2020-03-06,AUDCHF,-1,1.0,0.0,0.0
2020-03-06,AUDNZD,1,3.0,0.0,0.0
2020-03-06,GBPCAD,1,1.0,0.0,0.0
2020-03-06,GBPUSD,1,1.0,0.0,0.0
2020-03-06,USDJPY,-1,1.0,0.0,0.0
2020-03-09,AUDCHF,-1,1.0,0.0,0.0
2020-03-09,AUDNZD,-1,3.0,0.0,0.0
2020-03-09,EURCHF,-1,3.0,0.0,0.0
2020-03-09,GBPCAD,1,1.0,0.0,0.0
2020-03-09,GBPUSD,1,1.0,0.0,0.0
2020-03-10,AUDNZD,-1,3.0,0.0,0.0
2020-03-10,EURCHF,-1,3.0,0.0,0.0
2020-03-10,GBPUSD,1,1.0,0.0,0.0
2020-03-11,AUDNZD,-1,6.0,0.0,0.0
2020-03-11,EURCHF,-1,3.0,0.0,0.0
2020-03-11,EURJPY,-1,1.0,0.0,0.0
2020-03-12,AUDCAD,-1,0.9850648299148184,0.0,0.0
2020-03-12,AUDNZD,-1,5.910388979488911,0.0,0.0
2020-03-12,EURCHF,-1,2.9551944897444553,0.0,0.0
2020-03-12,EURJPY,-1,0.9850648299148184,0.0,0.0
2020-03-12,NZDCAD,-1,5.910388979488911,0.0,0.0
2020-03-13,AUDCAD,-1,0.9850648299148184,0.0,0.0
2020-03-13,AUDNZD,-1,5.910388979488911,0.0,0.0
2020-03-13,EURCHF,-1,2.9551944897444553,0.0,0.0
2020-03-13,EURJPY,-1,0.9850648299148184,0.0,0.0
2020-03-13,NZDCAD,-1,2.9551944897444553,0.0,0.0
2020-03-16,AUDCAD,-1,0.9850648299148184,0.0,0.0
2020-03-16,AUDNZD,-1,2.9551944897444553,0.0,0.0
2020-03-16,EURCHF,-1,2.9551944897444553,0.0,0.0
2020-03-16,EURJPY,-1,0.9850648299148184,0.0,0.0
2020-03-16,NZDCAD,-1,5.910388979488911,0.0,0.0
2020-03-17,AUDCAD,-1,0.9850648299148184,0.0,0.0
2020-03-17,EURCHF,-1,2.9551944897444553,0.0,0.0
2020-03-17,EURJPY,-1,0.9850648299148184,0.0,0.0
2020-03-17,GBPNZD,-1,2.9551944897444553,0.0,0.0
2020-03-17,NZDCAD,-1,5.910388979488911,0.0,0.0
2020-03-18,AUDCAD,-1,0.9850648299148184,0.0,0.0
2020-03-18,EURCHF,-1,2.9551944897444553,0.0,0.0
2020-03-18,EURJPY,-1,2.9551944897444553,0.0,0.0
2020-03-18,GBPNZD,-1,2.9551944897444553,0.0,0.0
2020-03-18,NZDCAD,-1,5.910388979488911,0.0,0.0
2020-03-19,AUDCAD,-1,0.9850648299148184,0.0,0.0
2020-03-19,EURCHF,-1,2.9551944897444553,0.0,0.0
2020-03-19,EURJPY,-1,2.9551944897444553,0.0,0.0
2020-03-19,GBPNZD,-1,2.9551944897444553,0.0,0.0
2020-03-19,NZDCAD,-1,5.910388979488911,0.0,0.0
2020-03-20,EURCHF,-1,3.0,0.0,0.0
2020-03-20,EURJPY,-1,3.0,0.0,0.0
2020-03-20,NZDCAD,-1,3.0,0.0,0.0
2020-03-23,EURCHF,-1,3.0,0.0,0.0
2020-03-23,EURJPY,-1,3.0,0.0,0.0
2020-03-23,GBPNZD,-1,6.0,0.0,0.0
2020-03-23,NZDCAD,-1,1.0,0.0,0.0
2020-03-24,EURCHF,-1,3.0,0.0,0.0
2020-03-24,EURJPY,-1,3.0,0.0,0.0
2020-03-24,GBPNZD,-1,6.0,0.0,0.0
2020-03-24,NZDCAD,-1,1.0,0.0,0.0
2020-03-25,EURCHF,-1,3.0,0.0,0.0
2020-03-25,GBPAUD,1,3.0,0.0,0.0
2020-03-25,GBPNZD,-1,6.0,0.0,0.0
2020-03-26,GBPAUD,1,3.0,0.0,0.0
2020-03-26,GBPNZD,-1,6.0,0.0,0.0
2020-03-27,GBPAUD,1,3.0,0.0,0.0
2020-03-27,GBPNZD,-1,3.0,0.0,0.0
2020-03-27,USDJPY,-1,1.0,0.0,0.0
2020-03-30,EURJPY,-1,1.0,0.0,0.0
2020-03-30,GBPAUD,1,3.0,0.0,0.0
2020-03-30,GBPCAD,1,1.0,0.0,0.0
2020-03-30,GBPNZD,-1,3.0,0.0,0.0
2020-03-30,USDJPY,-1,1.0,0.0,0.0
2020-03-31,CHFJPY,-1,3.0,0.0,0.0
2020-03-31,EURJPY,-1,1.0,0.0,0.0
2020-03-31,GBPAUD,1,3.0,0.0,0.0
2020-03-31,GBPCAD,1,1.0,0.0,0.0
2020-03-31,USDJPY,-1,1.0,0.0,0.0
2020-04-01,CHFJPY,-1,3.182517142801722,0.0,0.0
2020-04-01,EURJPY,-1,3.182517142801722,0.0,0.0
2020-04-01,GBPAUD,1,1.591258571400861,0.0,0.0
2020-04-01,GBPCAD,1,0.5304195238002869,0.0,0.0
2020-04-01,USDJPY,-1,0.5304195238002869,0.0,0.0
2020-04-02,CHFJPY,-1,3.182517142801722,0.0,0.0
2020-04-02,EURJPY,-1,3.182517142801722,0.0,0.0
2020-04-02,GBPAUD,1,1.591258571400861,0.0,0.0
2020-04-02,GBPCAD,1,0.5304195238002869,0.0,0.0
2020-04-02,GBPNZD,1,0.5304195238002869,0.0,0.0
2020-04-02,USDJPY,-1,0.5304195238002869,0.0,0.0
2020-04-03,CHFJPY,-1,3.182517142801722,0.0,0.0
2020-04-03,EURJPY,-1,3.182517142801722,0.0,0.0
2020-04-03,GBPAUD,1,1.591258571400861,0.0,0.0
2020-04-03,GBPCAD,1,0.5304195238002869,0.0,0.0
2020-04-03,GBPNZD,1,0.5304195238002869,0.0,0.0
2020-04-03,USDJPY,-1,0.5304195238002869,0.0,0.0
2020-04-06,CHFJPY,-1,2.2984846031345763,0.0,0.0
2020-04-06,EURJPY,-1,4.5969692062691525,0.0,0.0
2020-04-06,GBPAUD,1,2.2984846031345763,0.0,0.0
2020-04-06,GBPCAD,1,0.7661615343781921,0.0,0.0
